LogID,TransactionID,Model_Version,Prediction_Score,Decision_Engine_Result,Final_Outcome,FeatureVector
LID_065145,TID_065145,v1.3,0.045,ACCEPT,CLEARED,"{""Txn_Amt"": 58.65, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 51.5}"
LID_065146,TID_065146,v1.2,0.1105,REVIEW,CLEARED,"{""Txn_Amt"": 322.23, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 90.4}"
LID_065147,TID_065147,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 47.36, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 59.4}"
LID_065148,TID_065148,v1.3,0.0599,ACCEPT,CLEARED,"{""Txn_Amt"": 63.84, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 26.3}"
LID_065149,TID_065149,v1.3,0.1496,REVIEW,CLEARED,"{""Txn_Amt"": 123.71, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 63.8}"
LID_065150,TID_065150,v1.3,0.0742,ACCEPT,CLEARED,"{""Txn_Amt"": 116.35, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 58.9}"
LID_065151,TID_065151,v1.3,0.0416,ACCEPT,CLEARED,"{""Txn_Amt"": 327.28, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 7.3}"
LID_065152,TID_065152,v1.3,0.0949,ACCEPT,CLEARED,"{""Txn_Amt"": 149.03, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 28.8}"
LID_065153,TID_065153,v1.4,0.0052,ACCEPT,CLEARED,"{""Txn_Amt"": 33.44, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 3.3}"
LID_065154,TID_065154,v1.3,0.0294,ACCEPT,CLEARED,"{""Txn_Amt"": 114.91, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 91.2}"
LID_065155,TID_065155,v1.4,0.0126,ACCEPT,CLEARED,"{""Txn_Amt"": 18.49, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 42.9}"
LID_065156,TID_065156,v1.3,0.3602,REVIEW,CLEARED,"{""Txn_Amt"": 306.77, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 68.5}"
LID_065157,TID_065157,v1.3,0.1428,REVIEW,FRAUD,"{""Txn_Amt"": 118.73, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 14.6}"
LID_065158,TID_065158,v1.3,0.0846,ACCEPT,CLEARED,"{""Txn_Amt"": 457.94, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 84.8}"
LID_065159,TID_065159,v1.3,0.0022,ACCEPT,CLEARED,"{""Txn_Amt"": 65.87, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 83.6}"
LID_065160,TID_065160,v1.4,0.1702,REVIEW,FRAUD,"{""Txn_Amt"": 56.79, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 64.6}"
LID_065161,TID_065161,v1.3,0.0939,ACCEPT,CLEARED,"{""Txn_Amt"": 45.55, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 72.7}"
LID_065162,TID_065162,v1.4,0.0016,ACCEPT,CLEARED,"{""Txn_Amt"": 108.28, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 70.8}"
LID_065163,TID_065163,v1.4,0.0205,ACCEPT,CLEARED,"{""Txn_Amt"": 11.17, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 43.6}"
LID_065164,TID_065164,v1.3,0.1665,REVIEW,CLEARED,"{""Txn_Amt"": 248.78, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 0.8}"
LID_065165,TID_065165,v1.3,0.1967,REVIEW,CLEARED,"{""Txn_Amt"": 31.44, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 92.1}"
LID_065166,TID_065166,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 53.53, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 60.5}"
LID_065167,TID_065167,v1.4,0.0624,ACCEPT,CLEARED,"{""Txn_Amt"": 19.47, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 18.3}"
LID_065168,TID_065168,v1.4,0.0408,ACCEPT,CLEARED,"{""Txn_Amt"": 48.91, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 6.8}"
LID_065169,TID_065169,v1.3,0.2735,REVIEW,CLEARED,"{""Txn_Amt"": 79.83, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 21.6}"
LID_065170,TID_065170,v1.3,0.1151,REVIEW,CLEARED,"{""Txn_Amt"": 192.33, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 48.6}"
LID_065171,TID_065171,v1.3,0.0029,ACCEPT,CLEARED,"{""Txn_Amt"": 124.8, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 48.6}"
LID_065172,TID_065172,v1.3,0.002,ACCEPT,CLEARED,"{""Txn_Amt"": 178.43, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 99.6}"
LID_065173,TID_065173,v1.4,0.0109,ACCEPT,CLEARED,"{""Txn_Amt"": 128.98, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 24.5}"
LID_065174,TID_065174,v1.3,0.0347,ACCEPT,CLEARED,"{""Txn_Amt"": 197.03, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 47.1}"
LID_065175,TID_065175,v1.4,0.0257,ACCEPT,CLEARED,"{""Txn_Amt"": 42.75, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 17.8}"
LID_065176,TID_065176,v1.4,0.0283,ACCEPT,CLEARED,"{""Txn_Amt"": 354.62, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 85.6}"
LID_065177,TID_065177,v1.3,0.1174,REVIEW,CLEARED,"{""Txn_Amt"": 119.65, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 76.1}"
LID_065178,TID_065178,v1.3,0.0515,ACCEPT,CLEARED,"{""Txn_Amt"": 60.63, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 90.3}"
LID_065179,TID_065179,v1.3,0.2194,REVIEW,CLEARED,"{""Txn_Amt"": 17.07, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 57.8}"
LID_065180,TID_065180,v1.3,0.0658,ACCEPT,CLEARED,"{""Txn_Amt"": 146.93, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 10.6}"
LID_065181,TID_065181,v1.3,0.0049,ACCEPT,CLEARED,"{""Txn_Amt"": 53.74, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 7.8}"
LID_065182,TID_065182,v1.4,0.0432,ACCEPT,CLEARED,"{""Txn_Amt"": 295.54, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 53.7}"
LID_065183,TID_065183,v1.4,0.3438,REVIEW,CLEARED,"{""Txn_Amt"": 210.43, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 97.1}"
LID_065184,TID_065184,v1.2,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 252.23, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 50.4}"
LID_065185,TID_065185,v1.4,0.6308,DECLINE,CLEARED,"{""Txn_Amt"": 175.34, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 77.9}"
LID_065186,TID_065186,v1.2,0.0132,ACCEPT,CLEARED,"{""Txn_Amt"": 88.27, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 24.9}"
LID_065187,TID_065187,v1.3,0.1019,REVIEW,CLEARED,"{""Txn_Amt"": 132.08, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 21.4}"
LID_065188,TID_065188,v1.3,0.0811,ACCEPT,CLEARED,"{""Txn_Amt"": 19.21, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 37.8}"
LID_065189,TID_065189,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 295.47, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 88.3}"
LID_065190,TID_065190,v1.4,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 35.53, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 16.7}"
LID_065191,TID_065191,v1.4,0.0648,ACCEPT,CLEARED,"{""Txn_Amt"": 86.26, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 9.2}"
LID_065192,TID_065192,v1.4,0.0335,ACCEPT,CLEARED,"{""Txn_Amt"": 28.04, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 51.8}"
LID_065193,TID_065193,v1.3,0.0064,ACCEPT,CLEARED,"{""Txn_Amt"": 24.97, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 74.6}"
LID_065194,TID_065194,v1.3,0.0291,ACCEPT,CLEARED,"{""Txn_Amt"": 21.41, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 35.4}"
LID_065195,TID_065195,v1.3,0.0237,ACCEPT,CLEARED,"{""Txn_Amt"": 33.69, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 56.4}"
LID_065196,TID_065196,v1.4,0.0039,ACCEPT,CLEARED,"{""Txn_Amt"": 63.99, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 82.7}"
LID_065197,TID_065197,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 228.78, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 39.4}"
LID_065198,TID_065198,v1.2,0.0709,ACCEPT,CLEARED,"{""Txn_Amt"": 96.08, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 45.7}"
LID_065199,TID_065199,v1.3,0.0425,ACCEPT,CLEARED,"{""Txn_Amt"": 113.43, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 37.1}"
LID_065200,TID_065200,v1.4,0.0282,ACCEPT,CLEARED,"{""Txn_Amt"": 306.91, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 99.9}"
LID_065201,TID_065201,v1.2,0.0174,ACCEPT,CLEARED,"{""Txn_Amt"": 101.98, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 7.7}"
LID_065202,TID_065202,v1.3,0.1377,REVIEW,CLEARED,"{""Txn_Amt"": 252.21, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 89.0}"
LID_065203,TID_065203,v1.3,0.3216,REVIEW,CLEARED,"{""Txn_Amt"": 73.17, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 34.2}"
LID_065204,TID_065204,v1.3,0.1473,REVIEW,CLEARED,"{""Txn_Amt"": 15.17, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 88.9}"
LID_065205,TID_065205,v1.4,0.0105,ACCEPT,CLEARED,"{""Txn_Amt"": 161.47, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 81.0}"
LID_065206,TID_065206,v1.4,0.0936,ACCEPT,CLEARED,"{""Txn_Amt"": 59.3, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 3.6}"
LID_065207,TID_065207,v1.4,0.0239,ACCEPT,CLEARED,"{""Txn_Amt"": 747.98, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 1.3}"
LID_065208,TID_065208,v1.4,0.2262,REVIEW,CLEARED,"{""Txn_Amt"": 85.63, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 93.4}"
LID_065209,TID_065209,v1.2,0.0198,ACCEPT,CLEARED,"{""Txn_Amt"": 58.07, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 61.5}"
LID_065210,TID_065210,v1.3,0.0491,ACCEPT,CLEARED,"{""Txn_Amt"": 47.26, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 36.0}"
LID_065211,TID_065211,v1.2,0.0309,ACCEPT,CLEARED,"{""Txn_Amt"": 29.03, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 18.0}"
LID_065212,TID_065212,v1.3,0.0151,ACCEPT,CLEARED,"{""Txn_Amt"": 107.24, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 54.0}"
LID_065213,TID_065213,v1.4,0.0437,ACCEPT,CLEARED,"{""Txn_Amt"": 143.26, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 10.8}"
LID_065214,TID_065214,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 7.07, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 25.2}"
LID_065215,TID_065215,v1.2,0.0034,ACCEPT,CLEARED,"{""Txn_Amt"": 530.62, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 22.8}"
LID_065216,TID_065216,v1.4,0.0337,ACCEPT,CLEARED,"{""Txn_Amt"": 190.24, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 9.5}"
LID_065217,TID_065217,v1.3,0.0025,ACCEPT,CLEARED,"{""Txn_Amt"": 47.33, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 40.2}"
LID_065218,TID_065218,v1.3,0.2604,REVIEW,CLEARED,"{""Txn_Amt"": 45.18, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 82.3}"
LID_065219,TID_065219,v1.3,0.0123,ACCEPT,CLEARED,"{""Txn_Amt"": 29.96, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 73.7}"
LID_065220,TID_065220,v1.4,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 566.47, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 52.1}"
LID_065221,TID_065221,v1.3,0.0809,ACCEPT,CLEARED,"{""Txn_Amt"": 80.09, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 70.1}"
LID_065222,TID_065222,v1.3,0.0046,ACCEPT,CLEARED,"{""Txn_Amt"": 56.57, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 87.5}"
LID_065223,TID_065223,v1.3,0.1024,REVIEW,CLEARED,"{""Txn_Amt"": 47.37, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 30.1}"
LID_065224,TID_065224,v1.4,0.1458,REVIEW,CLEARED,"{""Txn_Amt"": 110.3, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 75.8}"
LID_065225,TID_065225,v1.3,0.0203,ACCEPT,CLEARED,"{""Txn_Amt"": 63.61, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 86.9}"
LID_065226,TID_065226,v1.3,0.1088,REVIEW,CLEARED,"{""Txn_Amt"": 163.57, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 48.7}"
LID_065227,TID_065227,v1.3,0.0134,ACCEPT,CLEARED,"{""Txn_Amt"": 45.68, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 25.8}"
LID_065228,TID_065228,v1.2,0.1769,REVIEW,CLEARED,"{""Txn_Amt"": 16.73, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 58.9}"
LID_065229,TID_065229,v1.4,0.158,REVIEW,CLEARED,"{""Txn_Amt"": 124.15, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 85.8}"
LID_065230,TID_065230,v1.3,0.0372,ACCEPT,CLEARED,"{""Txn_Amt"": 136.18, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 67.2}"
LID_065231,TID_065231,v1.3,0.0219,ACCEPT,CLEARED,"{""Txn_Amt"": 37.19, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 32.3}"
LID_065232,TID_065232,v1.4,0.1522,REVIEW,CLEARED,"{""Txn_Amt"": 151.85, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 23.9}"
LID_065233,TID_065233,v1.3,0.1667,REVIEW,CLEARED,"{""Txn_Amt"": 369.74, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 63.4}"
LID_065234,TID_065234,v1.3,0.0177,ACCEPT,CLEARED,"{""Txn_Amt"": 36.3, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 91.5}"
LID_065235,TID_065235,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 271.54, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 0.8}"
LID_065236,TID_065236,v1.3,0.293,REVIEW,CLEARED,"{""Txn_Amt"": 284.53, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 98.0}"
LID_065237,TID_065237,v1.3,0.0642,ACCEPT,CLEARED,"{""Txn_Amt"": 42.94, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 67.4}"
LID_065238,TID_065238,v1.4,0.1187,REVIEW,CLEARED,"{""Txn_Amt"": 980.3, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 60.2}"
LID_065239,TID_065239,v1.3,0.0319,ACCEPT,CLEARED,"{""Txn_Amt"": 175.14, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 38.9}"
LID_065240,TID_065240,v1.4,0.0349,ACCEPT,CLEARED,"{""Txn_Amt"": 681.09, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 98.1}"
LID_065241,TID_065241,v1.4,0.4827,REVIEW,CLEARED,"{""Txn_Amt"": 80.21, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 53.2}"
LID_065242,TID_065242,v1.4,0.1172,REVIEW,CLEARED,"{""Txn_Amt"": 160.53, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 39.7}"
LID_065243,TID_065243,v1.4,0.2155,REVIEW,CLEARED,"{""Txn_Amt"": 39.99, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 40.2}"
LID_065244,TID_065244,v1.3,0.0022,ACCEPT,CLEARED,"{""Txn_Amt"": 61.2, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 83.9}"
LID_065245,TID_065245,v1.4,0.2832,REVIEW,CLEARED,"{""Txn_Amt"": 68.74, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 46.4}"
LID_065246,TID_065246,v1.3,0.0766,ACCEPT,CLEARED,"{""Txn_Amt"": 53.57, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 95.0}"
LID_065247,TID_065247,v1.3,0.0032,ACCEPT,CLEARED,"{""Txn_Amt"": 69.38, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 43.6}"
LID_065248,TID_065248,v1.3,0.0815,ACCEPT,CLEARED,"{""Txn_Amt"": 120.46, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 95.7}"
LID_065249,TID_065249,v1.4,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 1328.6, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 30.5}"
LID_065250,TID_065250,v1.3,0.0488,ACCEPT,CLEARED,"{""Txn_Amt"": 189.6, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 20.1}"
LID_065251,TID_065251,v1.2,0.1398,REVIEW,CLEARED,"{""Txn_Amt"": 54.68, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 68.3}"
LID_065252,TID_065252,v1.3,0.0501,ACCEPT,CLEARED,"{""Txn_Amt"": 114.18, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 7.6}"
LID_065253,TID_065253,v1.3,0.0658,ACCEPT,CLEARED,"{""Txn_Amt"": 387.21, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 21.1}"
LID_065254,TID_065254,v1.3,0.0649,ACCEPT,CLEARED,"{""Txn_Amt"": 94.18, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 83.2}"
LID_065255,TID_065255,v1.4,0.0019,ACCEPT,CLEARED,"{""Txn_Amt"": 119.29, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 93.8}"
LID_065256,TID_065256,v1.4,0.0069,ACCEPT,CLEARED,"{""Txn_Amt"": 37.42, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 80.5}"
LID_065257,TID_065257,v1.3,0.0189,ACCEPT,CLEARED,"{""Txn_Amt"": 104.35, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 1.7}"
LID_065258,TID_065258,v1.3,0.0847,ACCEPT,CLEARED,"{""Txn_Amt"": 179.53, ""Txn_Count_5m"": 0, ""Geo_Match"": false, ""Risk_Score"": 53.0}"
LID_065259,TID_065259,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 44.97, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 18.3}"
LID_065260,TID_065260,v1.3,0.025,ACCEPT,CLEARED,"{""Txn_Amt"": 244.26, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 97.5}"
LID_065261,TID_065261,v1.3,0.0039,ACCEPT,CLEARED,"{""Txn_Amt"": 137.63, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 69.2}"
LID_065262,TID_065262,v1.4,0.1701,REVIEW,CLEARED,"{""Txn_Amt"": 23.88, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 14.3}"
LID_065263,TID_065263,v1.4,0.1007,REVIEW,CLEARED,"{""Txn_Amt"": 128.72, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 15.2}"
LID_065264,TID_065264,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 76.64, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 44.0}"
LID_065265,TID_065265,v1.3,0.0416,ACCEPT,CLEARED,"{""Txn_Amt"": 107.98, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 16.2}"
LID_065266,TID_065266,v1.4,0.012,ACCEPT,CLEARED,"{""Txn_Amt"": 345.12, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 92.5}"
LID_065267,TID_065267,v1.3,0.0076,ACCEPT,CLEARED,"{""Txn_Amt"": 92.02, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 92.8}"
LID_065268,TID_065268,v1.3,0.0542,ACCEPT,CLEARED,"{""Txn_Amt"": 70.07, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 7.2}"
LID_065269,TID_065269,v1.3,0.1915,REVIEW,CLEARED,"{""Txn_Amt"": 117.68, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 19.8}"
LID_065270,TID_065270,v1.2,0.0061,ACCEPT,CLEARED,"{""Txn_Amt"": 39.47, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 20.4}"
LID_065271,TID_065271,v1.4,0.0105,ACCEPT,CLEARED,"{""Txn_Amt"": 17.23, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 26.9}"
LID_065272,TID_065272,v1.3,0.0293,ACCEPT,CLEARED,"{""Txn_Amt"": 142.49, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 7.7}"
LID_065273,TID_065273,v1.2,0.0057,ACCEPT,CLEARED,"{""Txn_Amt"": 132.81, ""Txn_Count_5m"": 2, ""Geo_Match"": false, ""Risk_Score"": 33.3}"
LID_065274,TID_065274,v1.3,0.0969,ACCEPT,CLEARED,"{""Txn_Amt"": 177.94, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 9.1}"
LID_065275,TID_065275,v1.3,0.1794,REVIEW,CLEARED,"{""Txn_Amt"": 53.44, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 69.5}"
LID_065276,TID_065276,v1.2,0.2011,REVIEW,CLEARED,"{""Txn_Amt"": 27.98, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 35.0}"
LID_065277,TID_065277,v1.3,0.0173,ACCEPT,CLEARED,"{""Txn_Amt"": 273.82, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 60.9}"
LID_065278,TID_065278,v1.3,0.0017,ACCEPT,CLEARED,"{""Txn_Amt"": 54.6, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 68.6}"
LID_065279,TID_065279,v1.2,0.0589,ACCEPT,CLEARED,"{""Txn_Amt"": 55.31, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 34.8}"
LID_065280,TID_065280,v1.3,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 386.93, ""Txn_Count_5m"": 3, ""Geo_Match"": true, ""Risk_Score"": 2.6}"
LID_065281,TID_065281,v1.2,0.0788,ACCEPT,CLEARED,"{""Txn_Amt"": 33.29, ""Txn_Count_5m"": 1, ""Geo_Match"": true, ""Risk_Score"": 8.6}"
LID_065282,TID_065282,v1.2,0.001,ACCEPT,CLEARED,"{""Txn_Amt"": 59.74, ""Txn_Count_5m"": 3, ""Geo_Match"": false, ""Risk_Score"": 78.1}"
LID_065283,TID_065283,v1.3,0.0981,ACCEPT,CLEARED,"{""Txn_Amt"": 141.37, ""Txn_Count_5m"": 2, ""Geo_Match"": true, ""Risk_Score"": 78.0}"
LID_065284,TID_065284,v1.4,0.1733,REVIEW,CLEARED,"{""Txn_Amt"": 46.53, ""Txn_Count_5m"": 0, ""Geo_Match"": true, ""Risk_Score"": 71.2}"
LID_065285,TID_065285,v1.3,0.0234,ACCEPT,CLEARED,"{""Txn_Amt"": 205.65, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 66.5}"
LID_065286,TID_065286,v1.4,0.0723,ACCEPT,CLEARED,"{""Txn_Amt"": 140.7, ""Txn_Count_5m"": 4, ""Geo_Match"": false, ""Risk_Score"": 86.3}"
LID_065287,TID_065287,v1.4,0.0042,ACCEPT,CLEARED,"{""Txn_Amt"": 53.91, ""Txn_Count_5m"": 4, ""Geo_Match"": true, ""Risk_Score"": 40.3}"
LID_065288,TID_065288,v1.3,0.0795,ACCEPT,CLEARED,"{""Txn_Amt"": 49.15, ""Txn_Count_5m"": 1, ""Geo_Match"": false, ""Risk_Score"": 54.8}"
