MerchantID,Industry_Code,Avg_Transaction_Size,Fraud_Rate_30d,GeoBlacklist
MID_51516,IND_02,1155.09,0.0063,"[""AF""]"
MID_51517,IND_19,1.0,0.0056,[]
MID_51518,IND_16,146.53,0.0046,"[""UA"", ""IR""]"
MID_51519,IND_15,236.93,0.0077,"[""AF"", ""KP""]"
MID_51520,IND_09,489.41,0.008,[]
MID_51521,IND_02,296.18,0.0102,"[""SY""]"
MID_51522,IND_03,324.87,0.0046,[]
MID_51523,IND_10,366.66,0.0141,"[""SY"", ""RU""]"
MID_51524,IND_15,267.36,0.0101,[]
MID_51525,IND_20,104.02,0.0158,"[""KP""]"
MID_51526,IND_07,330.02,0.0029,"[""IR""]"
MID_51527,IND_16,101.58,0.0088,[]
MID_51528,IND_18,93.16,0.0079,[]
MID_51529,IND_09,1.0,0.0155,"[""AF"", ""UA"", ""CD""]"
MID_51530,IND_16,152.86,0.0213,[]
MID_51531,IND_02,717.68,0.0125,"[""VE""]"
MID_51532,IND_20,141.27,0.0096,[]
MID_51533,IND_13,157.32,0.006,"[""RU""]"
MID_51534,IND_16,265.37,0.0035,"[""UA"", ""RU""]"
MID_51535,IND_07,787.4,0.0038,"[""KP""]"
MID_51536,IND_08,232.77,0.0173,[]
MID_51537,IND_08,598.41,0.01,[]
MID_51538,IND_04,438.94,0.0141,[]
MID_51539,IND_16,109.0,0.0173,[]
MID_51540,IND_04,298.46,0.0073,"[""SY""]"
MID_51541,IND_29,64.55,0.0062,[]
MID_51542,IND_19,194.91,0.0051,[]
MID_51543,IND_06,332.5,0.013,[]
MID_51544,IND_20,316.75,0.022,[]
MID_51545,IND_08,1338.04,0.0055,[]
MID_51546,IND_18,174.79,0.0107,[]
MID_51547,IND_13,231.26,0.0179,[]
MID_51548,IND_06,247.08,0.0037,[]
MID_51549,IND_12,132.2,0.0156,"[""SY"", ""AF""]"
MID_51550,IND_12,53.1,0.0012,[]
MID_51551,IND_01,646.86,0.0091,[]
MID_51552,IND_11,65.17,0.0091,[]
MID_51553,IND_27,44.98,0.0041,"[""UA""]"
MID_51554,IND_09,800.69,0.0163,[]
MID_51555,IND_20,166.09,0.0091,"[""CD"", ""VE""]"
MID_51556,IND_02,1147.31,0.0038,[]
MID_51557,IND_14,201.3,0.0149,"[""SY"", ""AF"", ""RU""]"
MID_51558,IND_13,209.64,0.0081,"[""IQ"", ""RU""]"
MID_51559,IND_14,192.94,0.0047,[]
MID_51560,IND_07,736.62,0.0059,[]
MID_51561,IND_18,71.49,0.0114,[]
MID_51562,IND_21,61.4,0.0097,"[""SY""]"
MID_51563,IND_14,177.51,0.0058,"[""AF"", ""CD""]"
MID_51564,IND_06,324.47,0.0039,"[""AF"", ""IR""]"
MID_51565,IND_08,566.92,0.0075,[]
MID_51566,IND_16,279.24,0.0022,"[""CD""]"
MID_51567,IND_20,62.28,0.0165,"[""RU""]"
MID_51568,IND_09,1129.39,0.0066,[]
MID_51569,IND_29,38.41,0.0161,[]
MID_51570,IND_24,89.5,0.0035,[]
MID_51571,IND_17,247.42,0.0042,"[""SY"", ""IR""]"
MID_51572,IND_06,218.3,0.0104,[]
MID_51573,IND_17,215.35,0.0037,[]
MID_51574,IND_08,623.69,0.004,"[""CD""]"
MID_51575,IND_21,27.01,0.0097,[]
MID_51576,IND_11,86.37,0.003,"[""CD""]"
MID_51577,IND_21,67.13,0.0162,"[""CD""]"
MID_51578,IND_15,89.77,0.0125,"[""KP""]"
MID_51579,IND_20,187.82,0.0043,"[""CD""]"
MID_51580,IND_07,611.91,0.0062,"[""CD""]"
MID_51581,IND_15,1.0,0.0096,"[""CD"", ""IQ""]"
MID_51582,IND_01,349.49,0.0111,"[""KP"", ""UA""]"
MID_51583,IND_08,417.56,0.0131,[]
MID_51584,IND_13,109.31,0.004,[]
MID_51585,IND_06,783.51,0.0015,[]
MID_51586,IND_15,141.96,0.0125,[]
MID_51587,IND_08,668.18,0.0071,"[""AF""]"
MID_51588,IND_01,434.96,0.0178,"[""IQ""]"
MID_51589,IND_17,256.93,0.0043,"[""UA"", ""KP"", ""AF""]"
MID_51590,IND_15,131.25,0.0106,"[""KP"", ""CD""]"
MID_51591,IND_11,111.85,0.0106,"[""IR"", ""AF"", ""VE""]"
MID_51592,IND_12,246.25,0.0111,[]
MID_51593,IND_08,715.03,0.0063,[]
MID_51594,IND_19,72.12,0.0116,"[""IQ"", ""VE""]"
MID_51595,IND_04,570.11,0.0048,[]
MID_51596,IND_06,345.6,0.0145,[]
MID_51597,IND_02,518.89,0.0097,"[""RU"", ""IR""]"
MID_51598,IND_03,466.5,0.0109,[]
MID_51599,IND_12,302.79,0.0024,"[""RU""]"
MID_51600,IND_03,322.33,0.0185,[]
MID_51601,IND_05,568.79,0.0124,"[""VE"", ""AF""]"
MID_51602,IND_05,719.28,0.012,"[""AF""]"
MID_51603,IND_18,63.88,0.0092,[]
MID_51604,IND_13,151.72,0.0089,[]
MID_51605,IND_08,897.33,0.0037,[]
MID_51606,IND_02,336.54,0.0143,[]
MID_51607,IND_02,600.16,0.009,[]
MID_51608,IND_11,275.79,0.0191,[]
MID_51609,IND_05,248.81,0.0091,"[""KP"", ""AF""]"
MID_51610,IND_03,772.3,0.0076,[]
MID_51611,IND_01,606.61,0.0027,[]
MID_51612,IND_22,39.51,0.0017,"[""VE"", ""CD""]"
MID_51613,IND_01,856.11,0.0024,[]
MID_51614,IND_06,811.73,0.0027,[]
MID_51615,IND_07,313.17,0.0052,"[""UA""]"
MID_51616,IND_08,227.79,0.0048,"[""CD"", ""IR""]"
MID_51617,IND_17,274.95,0.0021,"[""UA""]"
MID_51618,IND_10,1168.52,0.0131,[]
MID_51619,IND_07,410.62,0.0073,[]
MID_51620,IND_05,498.4,0.009,[]
MID_51621,IND_11,60.4,0.0107,"[""VE"", ""RU"", ""SY""]"
MID_51622,IND_22,1.0,0.0065,[]
MID_51623,IND_05,296.76,0.0085,[]
MID_51624,IND_01,518.08,0.0107,[]
MID_51625,IND_17,102.44,0.0033,"[""AF"", ""UA""]"
MID_51626,IND_05,347.15,0.0089,"[""CD"", ""AF"", ""VE""]"
MID_51627,IND_03,176.27,0.0034,[]
MID_51628,IND_10,905.27,0.0111,[]
MID_51629,IND_13,71.14,0.021,"[""KP"", ""UA""]"
MID_51630,IND_02,250.69,0.0071,"[""VE"", ""RU""]"
MID_51631,IND_20,70.54,0.0136,"[""VE""]"
MID_51632,IND_14,47.23,0.0044,[]
MID_51633,IND_15,143.12,0.0116,"[""RU""]"
MID_51634,IND_06,243.97,0.0027,[]
MID_51635,IND_04,891.88,0.0209,[]
MID_51636,IND_06,369.17,0.0091,[]
MID_51637,IND_13,221.35,0.0168,[]
MID_51638,IND_08,621.71,0.0166,[]
MID_51639,IND_18,121.56,0.0089,[]
MID_51640,IND_13,271.29,0.0064,[]
MID_51641,IND_04,659.87,0.004,[]
MID_51642,IND_16,116.62,0.0029,"[""AF""]"
MID_51643,IND_25,58.65,0.0183,[]
MID_51644,IND_04,203.94,0.0105,[]
MID_51645,IND_19,209.79,0.0042,"[""IR""]"
MID_51646,IND_29,45.66,0.0046,[]
MID_51647,IND_10,584.51,0.0067,[]
MID_51648,IND_12,130.74,0.0059,[]
MID_51649,IND_19,84.84,0.0102,[]
MID_51650,IND_15,51.62,0.0086,[]
MID_51651,IND_16,208.47,0.0082,[]
MID_51652,IND_29,44.81,0.0041,[]
MID_51653,IND_03,497.71,0.0028,[]
MID_51654,IND_24,40.84,0.0059,[]
MID_51655,IND_08,809.98,0.0027,[]
MID_51656,IND_11,101.49,0.0051,"[""SY"", ""UA""]"
MID_51657,IND_03,519.71,0.0087,"[""CD""]"
MID_51658,IND_16,118.36,0.006,[]
MID_51659,IND_20,108.43,0.0046,"[""AF"", ""RU""]"
MID_51660,IND_16,166.21,0.0091,"[""RU"", ""SY""]"
MID_51661,IND_19,84.91,0.005,[]
MID_51662,IND_02,867.85,0.0039,[]
MID_51663,IND_18,109.72,0.0059,"[""KP"", ""VE""]"
MID_51664,IND_11,114.08,0.0088,[]
MID_51665,IND_03,618.82,0.0147,"[""CD"", ""RU"", ""UA""]"
MID_51666,IND_13,116.89,0.0035,[]
MID_51667,IND_16,82.44,0.0019,"[""CD""]"
MID_51668,IND_16,183.88,0.0035,"[""RU""]"
MID_51669,IND_25,36.68,0.0095,"[""RU""]"
MID_51670,IND_05,430.4,0.009,"[""KP"", ""RU""]"
MID_51671,IND_14,89.56,0.0038,"[""IR""]"
MID_51672,IND_06,496.37,0.0054,"[""AF"", ""SY"", ""CD""]"
MID_51673,IND_01,246.68,0.0101,[]
MID_51674,IND_05,27.07,0.01,[]
MID_51675,IND_11,49.64,0.0036,"[""KP""]"
MID_51676,IND_14,129.17,0.0138,[]
MID_51677,IND_20,174.54,0.0074,"[""IQ"", ""UA""]"
MID_51678,IND_04,93.67,0.0085,"[""VE"", ""KP""]"
MID_51679,IND_04,1086.93,0.0052,"[""SY"", ""RU"", ""IR""]"
MID_51680,IND_12,112.15,0.0135,[]
MID_51681,IND_08,567.26,0.0094,[]
MID_51682,IND_08,671.52,0.0142,"[""VE""]"
MID_51683,IND_14,155.35,0.0105,[]
MID_51684,IND_01,554.01,0.0186,"[""RU""]"
MID_51685,IND_14,159.5,0.0165,[]
MID_51686,IND_07,250.01,0.0052,[]
MID_51687,IND_05,787.65,0.0039,[]
MID_51688,IND_20,49.72,0.0105,[]
MID_51689,IND_14,330.02,0.0016,[]
MID_51690,IND_21,37.46,0.0072,[]
MID_51691,IND_11,32.8,0.0053,[]
MID_51692,IND_07,509.49,0.0021,"[""IQ"", ""RU""]"
MID_51693,IND_13,121.42,0.0054,"[""SY""]"
MID_51694,IND_06,691.37,0.0114,[]
MID_51695,IND_28,39.84,0.005,"[""KP"", ""UA""]"
MID_51696,IND_13,190.23,0.0176,[]
MID_51697,IND_01,1.0,0.0058,"[""VE""]"
MID_51698,IND_11,57.3,0.0095,"[""KP"", ""SY""]"
MID_51699,IND_13,193.38,0.0077,"[""SY""]"
MID_51700,IND_18,211.24,0.009,[]
MID_51701,IND_02,376.78,0.0059,[]
MID_51702,IND_04,178.02,0.0152,[]
MID_51703,IND_07,698.73,0.0096,[]
MID_51704,IND_14,1.0,0.005,[]
MID_51705,IND_07,724.19,0.0078,[]
MID_51706,IND_09,976.01,0.0055,[]
MID_51707,IND_14,186.13,0.0124,"[""VE""]"
MID_51708,IND_10,1137.48,0.0051,"[""IR""]"
MID_51709,IND_08,786.71,0.011,[]
MID_51710,IND_18,189.24,0.0031,[]
MID_51711,IND_11,121.77,0.0199,[]
MID_51712,IND_29,51.27,0.0047,[]
MID_51713,IND_14,1.54,0.0079,"[""KP""]"
MID_51714,IND_02,707.52,0.0164,"[""CD"", ""VE""]"
MID_51715,IND_07,221.79,0.0057,"[""UA""]"
MID_51716,IND_14,276.47,0.015,[]
MID_51717,IND_13,224.62,0.0118,[]
MID_51718,IND_06,1045.91,0.0059,[]
MID_51719,IND_05,323.16,0.0038,[]
MID_51720,IND_21,65.87,0.0125,[]
MID_51721,IND_03,877.86,0.0084,[]
MID_51722,IND_13,156.75,0.0129,[]
MID_51723,IND_04,417.98,0.0039,[]
MID_51724,IND_11,78.5,0.0066,"[""KP"", ""AF"", ""RU""]"
MID_51725,IND_13,72.07,0.0138,[]
MID_51726,IND_14,413.05,0.0142,"[""CD""]"
MID_51727,IND_02,409.99,0.0078,[]
MID_51728,IND_06,304.06,0.0013,"[""IR"", ""VE""]"
MID_51729,IND_13,96.94,0.0122,"[""IR"", ""CD"", ""AF""]"
MID_51730,IND_25,94.2,0.0056,[]
MID_51731,IND_05,146.07,0.0086,[]
MID_51732,IND_19,215.52,0.014,[]
MID_51733,IND_16,212.09,0.0073,"[""RU""]"
MID_51734,IND_07,13.0,0.0026,"[""CD""]"
MID_51735,IND_19,299.69,0.0152,"[""VE""]"
MID_51736,IND_16,47.78,0.0065,[]
MID_51737,IND_17,1.0,0.0069,[]
MID_51738,IND_03,1060.72,0.0077,[]
MID_51739,IND_13,35.94,0.0075,[]
MID_51740,IND_20,51.81,0.0087,"[""KP""]"
MID_51741,IND_18,222.18,0.0011,[]
MID_51742,IND_05,320.56,0.0126,"[""IR"", ""KP"", ""IQ""]"
MID_51743,IND_09,402.48,0.0155,[]
MID_51744,IND_27,36.69,0.0038,[]
MID_51745,IND_04,73.22,0.0015,[]
MID_51746,IND_18,165.79,0.0168,[]
MID_51747,IND_10,491.42,0.0113,[]
MID_51748,IND_19,90.76,0.0087,"[""SY"", ""RU""]"
MID_51749,IND_04,949.79,0.0048,[]
MID_51750,IND_17,155.22,0.0095,[]
MID_51751,IND_05,610.49,0.0031,"[""SY"", ""UA""]"
MID_51752,IND_12,145.0,0.0105,"[""RU"", ""SY"", ""AF""]"
MID_51753,IND_17,96.64,0.0058,[]
MID_51754,IND_03,269.39,0.0115,[]
MID_51755,IND_19,105.62,0.0042,"[""UA"", ""SY""]"
MID_51756,IND_18,146.86,0.0122,"[""KP""]"
MID_51757,IND_20,45.24,0.008,[]
MID_51758,IND_30,24.68,0.0084,[]
MID_51759,IND_08,727.36,0.0129,"[""IR"", ""UA""]"
MID_51760,IND_26,52.91,0.0109,[]
MID_51761,IND_09,514.95,0.0032,[]
MID_51762,IND_17,224.06,0.0034,[]
MID_51763,IND_17,199.98,0.0097,"[""IQ"", ""KP""]"
MID_51764,IND_10,300.28,0.0226,[]
MID_51765,IND_05,738.35,0.0094,"[""KP""]"
MID_51766,IND_21,50.88,0.0147,[]
MID_51767,IND_12,137.5,0.011,"[""KP""]"
MID_51768,IND_19,53.45,0.0103,"[""IR"", ""IQ""]"
MID_51769,IND_03,766.7,0.02,"[""IQ""]"
MID_51770,IND_04,276.06,0.0205,"[""IQ""]"
MID_51771,IND_01,548.79,0.007,[]
MID_51772,IND_20,80.6,0.0096,"[""AF""]"
MID_51773,IND_04,330.65,0.009,[]
MID_51774,IND_15,147.78,0.0094,"[""IQ""]"
MID_51775,IND_10,1008.85,0.0124,"[""UA"", ""IR""]"
MID_51776,IND_12,48.35,0.0052,[]
MID_51777,IND_08,602.14,0.0061,[]
MID_51778,IND_16,101.08,0.0168,[]
MID_51779,IND_15,137.78,0.0101,[]
MID_51780,IND_08,602.71,0.0055,[]
MID_51781,IND_20,179.39,0.0082,"[""IQ""]"
MID_51782,IND_20,280.58,0.0183,[]
MID_51783,IND_02,220.47,0.0064,[]
MID_51784,IND_11,146.49,0.0024,[]
MID_51785,IND_19,26.97,0.0124,[]
MID_51786,IND_13,33.43,0.0146,"[""IQ"", ""CD""]"
MID_51787,IND_19,91.76,0.0128,"[""SY""]"
MID_51788,IND_03,832.55,0.0055,[]
MID_51789,IND_15,201.4,0.0045,[]
MID_51790,IND_02,1086.87,0.0072,"[""UA""]"
MID_51791,IND_18,92.41,0.0086,"[""UA""]"
MID_51792,IND_16,1.0,0.0129,[]
MID_51793,IND_03,893.0,0.0038,[]
MID_51794,IND_11,101.94,0.0081,"[""KP""]"
MID_51795,IND_21,31.99,0.0054,[]
MID_51796,IND_18,10.29,0.0178,"[""UA"", ""CD"", ""IR""]"
MID_51797,IND_03,362.68,0.012,"[""CD""]"
MID_51798,IND_07,738.02,0.0032,[]
MID_51799,IND_07,413.05,0.0084,"[""AF""]"
MID_51800,IND_04,998.25,0.0114,[]
MID_51801,IND_25,20.38,0.0024,"[""VE"", ""RU""]"
MID_51802,IND_24,81.96,0.0182,[]
MID_51803,IND_04,436.16,0.0017,"[""RU""]"
MID_51804,IND_18,263.92,0.0225,[]
MID_51805,IND_29,42.79,0.0103,[]
MID_51806,IND_19,70.76,0.0081,[]
MID_51807,IND_21,47.35,0.0083,"[""VE"", ""IQ""]"
MID_51808,IND_18,96.59,0.0039,[]
MID_51809,IND_14,261.69,0.0138,[]
MID_51810,IND_21,82.87,0.009,[]
MID_51811,IND_16,237.85,0.002,"[""CD""]"
MID_51812,IND_05,251.67,0.0061,[]
MID_51813,IND_10,422.08,0.0105,"[""RU"", ""KP"", ""IR""]"
MID_51814,IND_02,13.55,0.006,"[""IR""]"
MID_51815,IND_07,614.09,0.0059,[]
MID_51816,IND_13,87.27,0.0064,[]
MID_51817,IND_19,81.42,0.0114,[]
MID_51818,IND_02,358.69,0.0026,[]
MID_51819,IND_16,197.94,0.0091,[]
MID_51820,IND_03,719.57,0.0077,"[""IR""]"
MID_51821,IND_12,301.27,0.0143,[]
MID_51822,IND_17,110.49,0.0052,[]
MID_51823,IND_11,62.52,0.0112,[]
MID_51824,IND_17,121.91,0.0068,[]
MID_51825,IND_17,155.6,0.0165,[]
MID_51826,IND_14,162.64,0.0024,"[""KP"", ""RU"", ""VE""]"
MID_51827,IND_05,341.9,0.0136,"[""UA""]"
MID_51828,IND_02,1076.57,0.0044,"[""UA""]"
MID_51829,IND_06,354.9,0.0072,"[""SY""]"
MID_51830,IND_02,1129.16,0.0063,[]
MID_51831,IND_07,551.77,0.0072,"[""AF"", ""UA""]"
MID_51832,IND_16,1.0,0.0096,"[""VE"", ""UA"", ""IR""]"
MID_51833,IND_03,309.71,0.0088,"[""IR"", ""RU""]"
MID_51834,IND_18,107.07,0.0042,[]
MID_51835,IND_08,163.76,0.0135,"[""SY"", ""UA""]"
MID_51836,IND_17,248.52,0.0149,"[""KP"", ""RU""]"
MID_51837,IND_10,383.93,0.0117,[]
MID_51838,IND_20,273.83,0.0095,"[""SY"", ""VE"", ""AF""]"
MID_51839,IND_11,117.01,0.0097,[]
MID_51840,IND_08,374.05,0.0028,"[""RU""]"
MID_51841,IND_13,146.4,0.0062,"[""IR"", ""CD"", ""IQ""]"
MID_51842,IND_01,382.05,0.0027,[]
MID_51843,IND_10,797.36,0.0145,[]
MID_51844,IND_12,51.6,0.0109,[]
MID_51845,IND_24,36.45,0.0075,[]
MID_51846,IND_11,156.65,0.01,"[""IQ"", ""KP"", ""AF""]"
MID_51847,IND_20,144.33,0.0031,"[""IQ""]"
MID_51848,IND_13,76.85,0.0047,[]
MID_51849,IND_14,312.63,0.0091,[]
MID_51850,IND_07,444.32,0.0236,[]
MID_51851,IND_18,60.89,0.0107,[]
MID_51852,IND_19,161.6,0.0039,"[""VE""]"
MID_51853,IND_11,230.85,0.0029,[]
MID_51854,IND_25,38.67,0.0185,[]
MID_51855,IND_17,198.71,0.0063,"[""SY"", ""IR""]"
MID_51856,IND_25,61.41,0.0114,"[""IR"", ""UA""]"
MID_51857,IND_04,687.24,0.0136,"[""AF"", ""RU"", ""IQ""]"
MID_51858,IND_05,778.53,0.0037,[]
MID_51859,IND_01,357.1,0.0035,[]
MID_51860,IND_07,328.75,0.0048,[]
MID_51861,IND_20,77.69,0.008,"[""AF""]"
MID_51862,IND_17,214.38,0.0167,[]
MID_51863,IND_04,726.99,0.008,[]
MID_51864,IND_03,478.53,0.0085,"[""VE"", ""RU""]"
MID_51865,IND_10,714.63,0.0026,[]
MID_51866,IND_12,81.53,0.0031,"[""VE"", ""AF"", ""IR""]"
MID_51867,IND_01,295.96,0.0121,"[""IQ"", ""SY""]"
MID_51868,IND_16,125.19,0.0078,[]
MID_51869,IND_02,569.09,0.0102,[]
MID_51870,IND_02,548.45,0.0023,[]
MID_51871,IND_12,64.29,0.0073,[]
MID_51872,IND_12,51.34,0.0147,"[""CD""]"
MID_51873,IND_07,596.7,0.0099,"[""SY""]"
MID_51874,IND_17,7.15,0.0109,[]
MID_51875,IND_07,1.0,0.0117,"[""IR"", ""CD""]"
MID_51876,IND_24,1.0,0.0068,[]
MID_51877,IND_11,158.13,0.0066,[]
MID_51878,IND_06,455.11,0.0157,[]
MID_51879,IND_08,834.88,0.0028,[]
MID_51880,IND_12,253.53,0.0088,"[""CD"", ""IQ""]"
MID_51881,IND_12,168.59,0.0164,[]
MID_51882,IND_16,241.27,0.014,[]
MID_51883,IND_05,323.46,0.0173,[]
MID_51884,IND_18,86.1,0.0098,[]
MID_51885,IND_28,58.37,0.0168,[]
MID_51886,IND_04,278.99,0.0119,[]
MID_51887,IND_15,177.58,0.0146,[]
MID_51888,IND_02,404.69,0.0027,[]
MID_51889,IND_18,158.35,0.0076,"[""RU""]"
MID_51890,IND_01,620.36,0.0058,[]
MID_51891,IND_06,606.43,0.01,[]
MID_51892,IND_18,96.18,0.0025,[]
MID_51893,IND_19,206.01,0.0171,"[""UA"", ""RU""]"
MID_51894,IND_16,122.49,0.0131,[]
MID_51895,IND_23,29.11,0.0014,[]
MID_51896,IND_26,38.16,0.013,[]
MID_51897,IND_14,198.42,0.008,[]
MID_51898,IND_03,110.8,0.005,[]
MID_51899,IND_03,687.84,0.0026,[]
MID_51900,IND_10,650.41,0.0028,[]
MID_51901,IND_22,53.36,0.0052,[]
MID_51902,IND_10,772.22,0.0046,[]
MID_51903,IND_12,155.19,0.0088,"[""VE""]"
MID_51904,IND_15,137.36,0.0126,[]
MID_51905,IND_23,77.72,0.0069,"[""AF"", ""IR""]"
MID_51906,IND_18,226.73,0.0042,[]
MID_51907,IND_20,226.97,0.0171,"[""AF"", ""KP""]"
MID_51908,IND_10,731.92,0.0028,[]
MID_51909,IND_13,143.76,0.0031,[]
MID_51910,IND_03,581.96,0.0107,[]
MID_51911,IND_03,906.31,0.0095,"[""UA""]"
MID_51912,IND_05,355.05,0.0066,[]
MID_51913,IND_27,63.28,0.0093,[]
MID_51914,IND_09,607.74,0.0087,[]
MID_51915,IND_07,155.6,0.0132,"[""IQ"", ""SY""]"
MID_51916,IND_10,954.97,0.0134,"[""IR""]"
MID_51917,IND_07,254.56,0.0106,[]
MID_51918,IND_16,163.31,0.0076,[]
MID_51919,IND_01,415.87,0.0017,[]
MID_51920,IND_29,21.37,0.0156,[]
MID_51921,IND_17,207.31,0.0087,"[""AF""]"
MID_51922,IND_13,170.04,0.011,"[""KP"", ""UA""]"
MID_51923,IND_27,40.03,0.0173,"[""AF""]"
MID_51924,IND_18,131.09,0.0143,[]
MID_51925,IND_16,120.38,0.0148,[]
MID_51926,IND_01,228.64,0.0019,"[""IR"", ""AF""]"
MID_51927,IND_03,688.99,0.0055,[]
MID_51928,IND_07,392.36,0.0089,"[""RU"", ""AF""]"
MID_51929,IND_16,74.15,0.0138,[]
MID_51930,IND_11,128.85,0.0033,[]
MID_51931,IND_18,309.43,0.0019,"[""IR""]"
MID_51932,IND_11,166.41,0.0156,[]
MID_51933,IND_20,292.66,0.013,[]
MID_51934,IND_06,479.86,0.0074,[]
MID_51935,IND_14,39.21,0.0108,"[""IR"", ""IQ""]"
MID_51936,IND_11,201.2,0.0067,"[""KP""]"
MID_51937,IND_15,42.57,0.0082,"[""SY""]"
MID_51938,IND_12,129.86,0.0048,[]
MID_51939,IND_20,65.68,0.0162,[]
MID_51940,IND_20,94.83,0.0024,"[""KP""]"
MID_51941,IND_07,1.0,0.0115,[]
MID_51942,IND_03,837.87,0.013,"[""UA"", ""AF""]"
MID_51943,IND_03,566.61,0.0074,"[""IQ""]"
MID_51944,IND_09,891.04,0.0162,[]
MID_51945,IND_02,315.44,0.0061,[]
MID_51946,IND_29,65.35,0.0066,[]
MID_51947,IND_13,198.23,0.0131,"[""IR""]"
MID_51948,IND_13,86.73,0.0045,[]
MID_51949,IND_11,56.12,0.0018,[]
MID_51950,IND_13,1.0,0.0128,[]
MID_51951,IND_07,880.24,0.0014,[]
MID_51952,IND_09,478.38,0.0073,"[""KP""]"
MID_51953,IND_25,44.02,0.012,"[""IR"", ""VE"", ""AF""]"
MID_51954,IND_12,60.72,0.0099,"[""IR""]"
MID_51955,IND_11,88.57,0.008,[]
MID_51956,IND_18,273.61,0.0207,[]
MID_51957,IND_15,13.74,0.0035,[]
MID_51958,IND_15,84.02,0.0032,"[""SY""]"
MID_51959,IND_02,441.24,0.0114,[]
MID_51960,IND_03,264.56,0.0096,"[""RU""]"
MID_51961,IND_14,234.08,0.0023,"[""KP"", ""IQ""]"
MID_51962,IND_16,162.89,0.0115,[]
MID_51963,IND_03,700.65,0.0096,[]
MID_51964,IND_20,120.6,0.0112,[]
MID_51965,IND_20,135.47,0.0163,[]
MID_51966,IND_08,375.26,0.002,[]
MID_51967,IND_16,114.94,0.011,"[""AF"", ""SY""]"
MID_51968,IND_09,264.04,0.0122,"[""VE"", ""AF""]"
MID_51969,IND_01,416.35,0.0014,[]
MID_51970,IND_14,184.06,0.0208,[]
MID_51971,IND_22,53.99,0.0037,"[""SY""]"
MID_51972,IND_09,1.0,0.0101,[]
MID_51973,IND_16,179.26,0.0183,[]
MID_51974,IND_18,109.82,0.0099,[]
MID_51975,IND_05,223.03,0.0056,[]
MID_51976,IND_13,64.05,0.004,[]
MID_51977,IND_13,133.32,0.0161,"[""VE""]"
MID_51978,IND_19,86.48,0.011,"[""RU""]"
MID_51979,IND_05,352.0,0.0053,[]
MID_51980,IND_10,719.35,0.0072,[]
MID_51981,IND_21,20.18,0.0092,"[""AF"", ""CD""]"
MID_51982,IND_19,84.9,0.0045,"[""IR"", ""KP""]"
MID_51983,IND_05,327.44,0.0082,[]
MID_51984,IND_23,42.39,0.0035,[]
MID_51985,IND_16,207.98,0.0129,[]
MID_51986,IND_08,375.63,0.007,[]
MID_51987,IND_15,139.27,0.0129,[]
MID_51988,IND_14,164.95,0.0052,"[""CD""]"
MID_51989,IND_20,61.73,0.0125,[]
MID_51990,IND_04,468.15,0.0057,"[""VE"", ""KP""]"
MID_51991,IND_08,312.51,0.0027,"[""SY""]"
MID_51992,IND_21,38.93,0.0013,[]
MID_51993,IND_14,168.59,0.0086,"[""RU""]"
MID_51994,IND_04,301.78,0.0099,"[""KP"", ""IR"", ""RU""]"
MID_51995,IND_15,408.88,0.007,[]
MID_51996,IND_16,164.06,0.0066,[]
MID_51997,IND_02,749.37,0.009,[]
MID_51998,IND_20,123.27,0.0046,"[""CD"", ""AF"", ""UA""]"
MID_51999,IND_12,93.25,0.0064,[]
MID_52000,IND_09,1167.85,0.0127,[]
MID_52001,IND_10,758.87,0.0057,[]
MID_52002,IND_15,42.48,0.0102,[]
MID_52003,IND_12,221.61,0.0139,"[""VE""]"
MID_52004,IND_20,144.86,0.0034,"[""RU""]"
MID_52005,IND_21,63.73,0.0078,[]
MID_52006,IND_15,62.56,0.0108,"[""SY""]"
MID_52007,IND_03,245.76,0.006,[]
MID_52008,IND_28,55.83,0.0051,"[""KP"", ""RU""]"
MID_52009,IND_15,110.41,0.0173,[]
MID_52010,IND_02,328.46,0.0083,"[""UA""]"
MID_52011,IND_02,408.58,0.01,"[""IQ""]"
MID_52012,IND_17,128.47,0.0038,"[""KP""]"
MID_52013,IND_11,104.71,0.0028,[]
MID_52014,IND_04,679.9,0.0103,"[""UA""]"
MID_52015,IND_21,31.48,0.0037,[]
MID_52016,IND_03,712.23,0.0043,"[""IQ""]"
MID_52017,IND_18,184.99,0.0144,[]
MID_52018,IND_02,135.25,0.0045,"[""UA""]"
MID_52019,IND_18,185.3,0.0062,"[""CD"", ""KP""]"
MID_52020,IND_20,103.44,0.0061,[]
MID_52021,IND_25,56.08,0.0104,[]
MID_52022,IND_17,270.88,0.0024,"[""SY""]"
MID_52023,IND_25,50.78,0.0035,[]
MID_52024,IND_05,905.33,0.0063,[]
MID_52025,IND_12,106.98,0.0128,[]
MID_52026,IND_06,127.97,0.0099,"[""CD""]"
MID_52027,IND_02,306.91,0.0157,"[""AF""]"
MID_52028,IND_18,104.57,0.0051,[]
MID_52029,IND_07,732.23,0.0132,[]
MID_52030,IND_09,502.98,0.0041,"[""SY""]"
MID_52031,IND_12,205.42,0.002,[]
MID_52032,IND_17,135.77,0.0075,[]
MID_52033,IND_03,289.0,0.0166,[]
MID_52034,IND_16,121.68,0.0058,"[""AF""]"
MID_52035,IND_08,447.14,0.0197,"[""SY""]"
MID_52036,IND_07,179.81,0.0044,[]
