Date_Hour,Metric,Transaction_Volume,Total_Amount,Fraud_Count
2025-09-17 23:00:00,DEBIT,355,122222.92,3
2025-09-17 23:00:00,P2P_TRANSFER,673,221873.64,3
2025-09-18 00:00:00,CREDIT,411,63933.7,4
2025-09-18 00:00:00,DEBIT,709,138602.56,4
2025-09-18 00:00:00,P2P_TRANSFER,540,163488.5,1
2025-09-18 01:00:00,CREDIT,518,57889.81,4
2025-09-18 01:00:00,DEBIT,901,118053.91,4
2025-09-18 01:00:00,P2P_TRANSFER,705,154684.57,0
2025-09-18 02:00:00,CREDIT,555,60216.65,3
2025-09-18 02:00:00,DEBIT,931,142925.98,3
2025-09-18 02:00:00,P2P_TRANSFER,586,106588.02,3
2025-09-18 03:00:00,CREDIT,484,55825.92,1
2025-09-18 03:00:00,DEBIT,783,141320.38,3
2025-09-18 03:00:00,P2P_TRANSFER,572,206009.58,3
2025-09-18 04:00:00,CREDIT,589,170387.15,3
2025-09-18 04:00:00,DEBIT,155,45049.01,3
2025-09-18 04:00:00,P2P_TRANSFER,267,61049.84,1
2025-09-18 05:00:00,CREDIT,373,69074.43,1
2025-09-18 05:00:00,DEBIT,274,67193.98,0
2025-09-18 05:00:00,P2P_TRANSFER,442,119831.39,3
2025-09-18 06:00:00,CREDIT,251,69691.64,3
2025-09-18 06:00:00,DEBIT,408,73487.27,3
2025-09-18 06:00:00,P2P_TRANSFER,339,81321.87,3
2025-09-18 07:00:00,CREDIT,284,70462.12,0
2025-09-18 07:00:00,DEBIT,277,77643.7,0
2025-09-18 07:00:00,P2P_TRANSFER,463,114590.95,3
2025-09-18 08:00:00,CREDIT,346,103512.9,1
2025-09-18 08:00:00,DEBIT,483,73142.98,1
2025-09-18 08:00:00,P2P_TRANSFER,564,120462.2,1
2025-09-18 09:00:00,CREDIT,699,172978.3,1
2025-09-18 09:00:00,DEBIT,699,201701.03,4
2025-09-18 09:00:00,P2P_TRANSFER,666,246398.82,4
2025-09-18 10:00:00,CREDIT,820,247448.0,6
2025-09-18 10:00:00,DEBIT,513,118760.61,4
2025-09-18 10:00:00,P2P_TRANSFER,851,276539.27,4
2025-09-18 11:00:00,CREDIT,528,174071.5,1
2025-09-18 11:00:00,DEBIT,591,204433.73,3
2025-09-18 11:00:00,P2P_TRANSFER,395,78413.01,6
2025-09-18 12:00:00,CREDIT,484,77498.98,3
2025-09-18 12:00:00,DEBIT,273,22872.9,1
2025-09-18 12:00:00,P2P_TRANSFER,463,138856.08,1
2025-09-18 13:00:00,CREDIT,397,134146.04,4
2025-09-18 13:00:00,DEBIT,452,119251.27,1
2025-09-18 13:00:00,P2P_TRANSFER,323,61265.16,0
2025-09-18 14:00:00,CREDIT,148,30958.19,1
2025-09-18 14:00:00,DEBIT,222,58537.09,0
2025-09-18 14:00:00,P2P_TRANSFER,347,53917.37,1
2025-09-18 15:00:00,CREDIT,396,66834.74,3
2025-09-18 15:00:00,DEBIT,357,40241.2,1
2025-09-18 15:00:00,P2P_TRANSFER,553,169214.51,1
2025-09-18 16:00:00,CREDIT,617,166917.59,3
2025-09-18 16:00:00,DEBIT,429,110111.93,1
2025-09-18 16:00:00,P2P_TRANSFER,429,142618.97,6
2025-09-18 17:00:00,CREDIT,661,257928.24,4
2025-09-18 17:00:00,DEBIT,609,75459.55,6
2025-09-18 17:00:00,P2P_TRANSFER,734,109852.08,4
2025-09-18 18:00:00,CREDIT,570,134119.93,3
2025-09-18 18:00:00,DEBIT,755,8000.0,1
2025-09-18 18:00:00,P2P_TRANSFER,114,34401.14,1
2025-09-18 19:00:00,CREDIT,411,90760.29,3
2025-09-18 19:00:00,DEBIT,904,291712.82,4
2025-09-18 19:00:00,P2P_TRANSFER,492,174105.5,4
2025-09-18 20:00:00,CREDIT,275,91720.44,1
2025-09-18 20:00:00,DEBIT,375,76422.45,3
2025-09-18 20:00:00,P2P_TRANSFER,628,133329.2,3
2025-09-18 21:00:00,CREDIT,581,162345.75,3
2025-09-18 21:00:00,DEBIT,500,177293.99,1
2025-09-18 21:00:00,P2P_TRANSFER,488,180864.8,1
2025-09-18 22:00:00,CREDIT,452,122623.32,3
2025-09-18 22:00:00,DEBIT,277,69119.62,3
2025-09-18 22:00:00,P2P_TRANSFER,347,76846.29,3
2025-09-18 23:00:00,CREDIT,361,59957.77,0
2025-09-18 23:00:00,DEBIT,356,131610.71,0
2025-09-18 23:00:00,P2P_TRANSFER,226,75413.97,3
2025-09-19 00:00:00,CREDIT,588,160847.93,4
2025-09-19 00:00:00,DEBIT,342,106901.14,1
2025-09-19 00:00:00,P2P_TRANSFER,222,16793.88,0
2025-09-19 01:00:00,CREDIT,780,205012.06,6
2025-09-19 01:00:00,DEBIT,867,279471.81,4
2025-09-19 01:00:00,P2P_TRANSFER,633,105839.42,4
2025-09-19 02:00:00,CREDIT,875,170540.03,1
2025-09-19 02:00:00,DEBIT,605,81014.35,0
2025-09-19 02:00:00,P2P_TRANSFER,483,103943.26,3
2025-09-19 03:00:00,CREDIT,950,133534.02,6
2025-09-19 03:00:00,DEBIT,487,157980.69,3
2025-09-19 03:00:00,P2P_TRANSFER,698,244224.5,6
2025-09-19 04:00:00,CREDIT,637,152893.34,4
2025-09-19 04:00:00,DEBIT,329,92098.78,1
2025-09-19 04:00:00,P2P_TRANSFER,458,161789.58,4
2025-09-19 05:00:00,CREDIT,295,68419.34,0
2025-09-19 05:00:00,DEBIT,284,90253.39,1
2025-09-19 05:00:00,P2P_TRANSFER,499,52017.27,1
2025-09-19 06:00:00,CREDIT,413,57038.94,0
2025-09-19 06:00:00,DEBIT,349,139642.16,0
2025-09-19 06:00:00,P2P_TRANSFER,320,114508.48,1
2025-09-19 07:00:00,CREDIT,456,64605.68,0
2025-09-19 07:00:00,DEBIT,817,156575.7,3
2025-09-19 07:00:00,P2P_TRANSFER,446,135618.11,0
2025-09-19 08:00:00,CREDIT,529,96105.87,1
2025-09-19 08:00:00,DEBIT,718,244695.24,3
2025-09-19 08:00:00,P2P_TRANSFER,431,109838.98,1
2025-09-19 09:00:00,CREDIT,516,75984.87,6
2025-09-19 09:00:00,DEBIT,598,178514.29,3
2025-09-19 09:00:00,P2P_TRANSFER,487,100069.41,1
2025-09-19 10:00:00,CREDIT,573,145456.7,3
2025-09-19 10:00:00,DEBIT,629,123816.66,3
2025-09-19 10:00:00,P2P_TRANSFER,581,93382.94,1
2025-09-19 11:00:00,CREDIT,644,123658.16,3
2025-09-19 11:00:00,DEBIT,704,162946.55,3
2025-09-19 11:00:00,P2P_TRANSFER,385,127072.45,0
2025-09-19 12:00:00,CREDIT,828,286828.01,6
2025-09-19 12:00:00,DEBIT,498,32594.27,0
2025-09-19 12:00:00,P2P_TRANSFER,107,31796.55,3
2025-09-19 13:00:00,CREDIT,498,73850.42,1
2025-09-19 13:00:00,DEBIT,367,72321.47,1
2025-09-19 13:00:00,P2P_TRANSFER,328,97225.89,0
2025-09-19 14:00:00,CREDIT,425,142386.52,3
2025-09-19 14:00:00,DEBIT,263,13591.12,4
2025-09-19 14:00:00,P2P_TRANSFER,418,92047.42,4
2025-09-19 15:00:00,CREDIT,398,80564.8,3
2025-09-19 15:00:00,DEBIT,567,93660.72,3
2025-09-19 15:00:00,P2P_TRANSFER,298,73485.77,1
2025-09-19 16:00:00,CREDIT,394,102456.76,0
2025-09-19 16:00:00,DEBIT,540,85861.92,1
2025-09-19 16:00:00,P2P_TRANSFER,805,156081.72,3
2025-09-19 17:00:00,CREDIT,409,96042.75,1
2025-09-19 17:00:00,DEBIT,531,96041.93,3
2025-09-19 17:00:00,P2P_TRANSFER,449,83730.09,1
2025-09-19 18:00:00,CREDIT,832,148689.13,4
2025-09-19 18:00:00,DEBIT,581,162466.46,3
2025-09-19 18:00:00,P2P_TRANSFER,511,186319.31,1
2025-09-19 19:00:00,CREDIT,568,42468.06,0
2025-09-19 19:00:00,DEBIT,401,98997.63,4
2025-09-19 19:00:00,P2P_TRANSFER,564,163254.33,1
2025-09-19 20:00:00,CREDIT,598,102907.78,1
2025-09-19 20:00:00,DEBIT,325,96076.07,3
2025-09-19 20:00:00,P2P_TRANSFER,494,109144.17,3
2025-09-19 21:00:00,CREDIT,607,184001.71,6
2025-09-19 21:00:00,DEBIT,50,16925.48,0
2025-09-19 21:00:00,P2P_TRANSFER,325,118175.4,1
2025-09-19 22:00:00,CREDIT,479,142272.96,4
2025-09-19 22:00:00,DEBIT,332,129679.46,0
2025-09-19 22:00:00,P2P_TRANSFER,413,89567.86,1
2025-09-19 23:00:00,CREDIT,340,119872.29,4
2025-09-19 23:00:00,DEBIT,305,94186.42,4
2025-09-19 23:00:00,P2P_TRANSFER,451,141801.91,1
2025-09-20 00:00:00,CREDIT,302,68521.99,0
2025-09-20 00:00:00,DEBIT,694,231302.39,3
2025-09-20 00:00:00,P2P_TRANSFER,490,117823.05,4
2025-09-20 01:00:00,CREDIT,717,162631.34,3
2025-09-20 01:00:00,DEBIT,874,323727.92,6
2025-09-20 01:00:00,P2P_TRANSFER,295,60148.42,1
2025-09-20 02:00:00,CREDIT,836,322401.37,6
2025-09-20 02:00:00,DEBIT,886,203951.3,4
2025-09-20 02:00:00,P2P_TRANSFER,677,221314.61,3
2025-09-20 03:00:00,CREDIT,835,59293.58,1
2025-09-20 03:00:00,DEBIT,653,150921.94,4
2025-09-20 03:00:00,P2P_TRANSFER,617,92938.06,4
2025-09-20 04:00:00,CREDIT,665,150825.16,4
2025-09-20 04:00:00,DEBIT,558,42627.01,1
2025-09-20 04:00:00,P2P_TRANSFER,547,146731.7,3
2025-09-20 05:00:00,CREDIT,610,138746.43,0
2025-09-20 05:00:00,DEBIT,292,76694.7,3
2025-09-20 05:00:00,P2P_TRANSFER,226,71694.74,0
2025-09-20 06:00:00,CREDIT,450,53670.32,0
2025-09-20 06:00:00,DEBIT,268,75410.32,4
2025-09-20 06:00:00,P2P_TRANSFER,469,42375.39,1
2025-09-20 07:00:00,CREDIT,521,139099.11,3
2025-09-20 07:00:00,DEBIT,365,92816.33,1
2025-09-20 07:00:00,P2P_TRANSFER,403,75146.08,3
2025-09-20 08:00:00,CREDIT,169,27861.46,0
2025-09-20 08:00:00,DEBIT,597,78025.58,3
2025-09-20 08:00:00,P2P_TRANSFER,630,183709.07,3
2025-09-20 09:00:00,CREDIT,532,146036.24,3
2025-09-20 09:00:00,DEBIT,493,150202.12,3
2025-09-20 09:00:00,P2P_TRANSFER,625,211985.46,1
2025-09-20 10:00:00,CREDIT,624,168314.26,3
2025-09-20 10:00:00,DEBIT,567,64763.64,3
2025-09-20 10:00:00,P2P_TRANSFER,576,160487.42,1
2025-09-20 11:00:00,CREDIT,451,110500.5,4
2025-09-20 11:00:00,DEBIT,653,188620.88,4
2025-09-20 11:00:00,P2P_TRANSFER,421,91955.99,0
2025-09-20 12:00:00,CREDIT,552,132559.31,4
2025-09-20 12:00:00,DEBIT,396,55985.8,0
2025-09-20 12:00:00,P2P_TRANSFER,514,156609.87,3
2025-09-20 13:00:00,CREDIT,259,50881.74,1
2025-09-20 13:00:00,DEBIT,448,76723.22,1
2025-09-20 13:00:00,P2P_TRANSFER,438,40081.39,0
2025-09-20 14:00:00,CREDIT,408,28363.39,0
2025-09-20 14:00:00,DEBIT,448,120715.62,1
2025-09-20 14:00:00,P2P_TRANSFER,334,74304.9,1
2025-09-20 15:00:00,CREDIT,508,88940.86,3
2025-09-20 15:00:00,DEBIT,361,66528.4,0
2025-09-20 15:00:00,P2P_TRANSFER,549,91781.45,3
2025-09-20 16:00:00,CREDIT,472,148047.08,3
2025-09-20 16:00:00,DEBIT,749,70648.54,3
2025-09-20 16:00:00,P2P_TRANSFER,844,143361.52,4
2025-09-20 17:00:00,CREDIT,435,108303.68,1
2025-09-20 17:00:00,DEBIT,648,220501.12,1
2025-09-20 17:00:00,P2P_TRANSFER,649,206421.03,3
2025-09-20 18:00:00,CREDIT,469,132683.04,1
2025-09-20 18:00:00,DEBIT,750,151143.03,3
2025-09-20 18:00:00,P2P_TRANSFER,857,246520.96,3
2025-09-20 19:00:00,CREDIT,614,99887.84,4
2025-09-20 19:00:00,DEBIT,510,43782.11,0
2025-09-20 19:00:00,P2P_TRANSFER,688,84349.8,4
2025-09-20 20:00:00,CREDIT,583,84376.88,3
2025-09-20 20:00:00,DEBIT,427,126098.66,4
2025-09-20 20:00:00,P2P_TRANSFER,351,97717.79,4
2025-09-20 21:00:00,CREDIT,404,88317.74,1
2025-09-20 21:00:00,DEBIT,268,72406.4,1
2025-09-20 21:00:00,P2P_TRANSFER,282,77049.38,1
2025-09-20 22:00:00,CREDIT,511,169702.97,3
2025-09-20 22:00:00,DEBIT,231,38832.3,0
2025-09-20 22:00:00,P2P_TRANSFER,154,55826.2,1
2025-09-20 23:00:00,CREDIT,554,163649.93,3
2025-09-20 23:00:00,DEBIT,323,50691.82,1
2025-09-20 23:00:00,P2P_TRANSFER,344,106970.21,1
2025-09-21 00:00:00,CREDIT,340,36389.42,0
2025-09-21 00:00:00,DEBIT,547,127201.28,3
2025-09-21 00:00:00,P2P_TRANSFER,623,113020.14,4
2025-09-21 01:00:00,CREDIT,940,298536.82,4
2025-09-21 01:00:00,DEBIT,645,119935.33,3
2025-09-21 01:00:00,P2P_TRANSFER,670,195975.25,4
2025-09-21 02:00:00,CREDIT,601,150229.53,3
2025-09-21 02:00:00,DEBIT,794,131057.37,4
2025-09-21 02:00:00,P2P_TRANSFER,613,159244.46,3
2025-09-21 03:00:00,CREDIT,831,214729.17,4
2025-09-21 03:00:00,DEBIT,453,102573.46,3
2025-09-21 03:00:00,P2P_TRANSFER,511,84273.16,4
2025-09-21 04:00:00,CREDIT,664,186579.76,3
2025-09-21 04:00:00,DEBIT,415,110951.26,0
2025-09-21 04:00:00,P2P_TRANSFER,409,122060.3,1
2025-09-21 05:00:00,CREDIT,428,84310.81,0
2025-09-21 05:00:00,DEBIT,402,57697.15,3
2025-09-21 05:00:00,P2P_TRANSFER,512,122661.58,1
2025-09-21 06:00:00,CREDIT,446,125880.97,1
2025-09-21 06:00:00,DEBIT,113,33520.3,0
2025-09-21 06:00:00,P2P_TRANSFER,470,159388.18,3
2025-09-21 07:00:00,CREDIT,346,87604.96,0
2025-09-21 07:00:00,DEBIT,159,53343.51,3
2025-09-21 07:00:00,P2P_TRANSFER,513,101794.17,3
2025-09-21 08:00:00,CREDIT,654,165849.51,3
2025-09-21 08:00:00,DEBIT,478,72607.88,3
2025-09-21 08:00:00,P2P_TRANSFER,482,165160.78,1
2025-09-21 09:00:00,CREDIT,766,262161.63,6
2025-09-21 09:00:00,DEBIT,468,110999.7,0
2025-09-21 09:00:00,P2P_TRANSFER,779,195209.51,6
2025-09-21 10:00:00,CREDIT,412,60808.02,4
2025-09-21 10:00:00,DEBIT,653,231189.55,4
2025-09-21 10:00:00,P2P_TRANSFER,817,172828.95,3
2025-09-21 11:00:00,CREDIT,691,126952.41,1
2025-09-21 11:00:00,DEBIT,544,92981.66,3
2025-09-21 11:00:00,P2P_TRANSFER,497,133080.62,3
2025-09-21 12:00:00,CREDIT,436,52976.43,1
2025-09-21 12:00:00,DEBIT,511,125932.31,3
2025-09-21 12:00:00,P2P_TRANSFER,572,133432.75,1
2025-09-21 13:00:00,CREDIT,322,74472.43,4
2025-09-21 13:00:00,DEBIT,354,70831.25,4
2025-09-21 13:00:00,P2P_TRANSFER,446,131778.85,3
2025-09-21 14:00:00,CREDIT,378,174273.96,4
2025-09-21 14:00:00,DEBIT,541,169075.91,1
2025-09-21 14:00:00,P2P_TRANSFER,350,88008.58,4
2025-09-21 15:00:00,CREDIT,373,76187.51,1
2025-09-21 15:00:00,DEBIT,581,132703.37,1
2025-09-21 15:00:00,P2P_TRANSFER,454,31858.51,1
2025-09-21 16:00:00,CREDIT,821,177004.1,4
2025-09-21 16:00:00,DEBIT,676,184409.44,6
2025-09-21 16:00:00,P2P_TRANSFER,414,41180.1,0
2025-09-21 17:00:00,CREDIT,732,124940.43,3
2025-09-21 17:00:00,DEBIT,840,135285.15,3
2025-09-21 17:00:00,P2P_TRANSFER,799,189860.66,6
2025-09-21 18:00:00,CREDIT,850,166537.24,1
2025-09-21 18:00:00,DEBIT,772,167829.18,3
2025-09-21 18:00:00,P2P_TRANSFER,754,133639.7,3
2025-09-21 19:00:00,CREDIT,898,251945.14,7
2025-09-21 19:00:00,DEBIT,445,114996.9,1
2025-09-21 19:00:00,P2P_TRANSFER,602,110633.37,0
2025-09-21 20:00:00,CREDIT,186,36481.88,1
2025-09-21 20:00:00,DEBIT,452,146191.22,3
2025-09-21 20:00:00,P2P_TRANSFER,336,81530.43,1
2025-09-21 21:00:00,CREDIT,522,47979.3,3
2025-09-21 21:00:00,DEBIT,268,52333.41,1
2025-09-21 21:00:00,P2P_TRANSFER,182,38276.72,4
2025-09-21 22:00:00,CREDIT,376,134804.76,1
2025-09-21 22:00:00,DEBIT,346,69081.02,3
2025-09-21 22:00:00,P2P_TRANSFER,506,75955.96,3
2025-09-21 23:00:00,CREDIT,467,177464.8,4
2025-09-21 23:00:00,DEBIT,278,32562.85,1
2025-09-21 23:00:00,P2P_TRANSFER,673,149564.05,4
2025-09-22 00:00:00,CREDIT,449,49945.2,1
2025-09-22 00:00:00,DEBIT,443,29103.3,1
2025-09-22 00:00:00,P2P_TRANSFER,143,23790.54,1
2025-09-22 01:00:00,CREDIT,599,207690.5,3
2025-09-22 01:00:00,DEBIT,811,297785.38,6
2025-09-22 01:00:00,P2P_TRANSFER,572,137083.16,1
2025-09-22 02:00:00,CREDIT,971,196256.05,3
2025-09-22 02:00:00,DEBIT,630,172939.88,3
2025-09-22 02:00:00,P2P_TRANSFER,401,72743.29,3
2025-09-22 03:00:00,CREDIT,478,91115.6,1
2025-09-22 03:00:00,DEBIT,635,197886.41,4
2025-09-22 03:00:00,P2P_TRANSFER,457,167730.11,3
2025-09-22 04:00:00,CREDIT,738,205259.34,4
2025-09-22 04:00:00,DEBIT,410,62629.49,1
2025-09-22 04:00:00,P2P_TRANSFER,392,164341.57,1
2025-09-22 05:00:00,CREDIT,497,182792.06,4
2025-09-22 05:00:00,DEBIT,507,149176.21,3
2025-09-22 05:00:00,P2P_TRANSFER,261,81618.49,0
2025-09-22 06:00:00,CREDIT,284,69293.39,3
2025-09-22 06:00:00,DEBIT,307,75862.08,1
2025-09-22 06:00:00,P2P_TRANSFER,245,95186.88,1
2025-09-22 07:00:00,CREDIT,340,124490.42,1
2025-09-22 07:00:00,DEBIT,406,118236.54,3
2025-09-22 07:00:00,P2P_TRANSFER,549,174523.09,1
2025-09-22 08:00:00,CREDIT,257,13634.13,0
2025-09-22 08:00:00,DEBIT,703,232681.85,3
2025-09-22 08:00:00,P2P_TRANSFER,527,162390.9,3
2025-09-22 09:00:00,CREDIT,355,149989.53,6
2025-09-22 09:00:00,DEBIT,361,106297.98,0
2025-09-22 09:00:00,P2P_TRANSFER,609,181509.85,6
2025-09-22 10:00:00,CREDIT,680,134310.42,3
2025-09-22 10:00:00,DEBIT,919,150768.36,4
2025-09-22 10:00:00,P2P_TRANSFER,397,99086.73,3
2025-09-22 11:00:00,CREDIT,721,238619.13,3
2025-09-22 11:00:00,DEBIT,491,99021.37,4
2025-09-22 11:00:00,P2P_TRANSFER,478,139467.88,4
2025-09-22 12:00:00,CREDIT,351,70593.46,1
2025-09-22 12:00:00,DEBIT,466,96907.44,4
2025-09-22 12:00:00,P2P_TRANSFER,543,86806.06,3
2025-09-22 13:00:00,CREDIT,449,95576.88,3
2025-09-22 13:00:00,DEBIT,245,48098.97,0
2025-09-22 13:00:00,P2P_TRANSFER,377,74696.24,4
2025-09-22 14:00:00,CREDIT,182,36725.24,0
2025-09-22 14:00:00,DEBIT,434,80594.18,0
2025-09-22 14:00:00,P2P_TRANSFER,457,196839.5,4
2025-09-22 15:00:00,CREDIT,359,78810.86,1
2025-09-22 15:00:00,DEBIT,636,184128.42,3
2025-09-22 15:00:00,P2P_TRANSFER,547,117128.41,4
2025-09-22 16:00:00,CREDIT,651,98158.3,3
2025-09-22 16:00:00,DEBIT,369,100071.92,3
2025-09-22 16:00:00,P2P_TRANSFER,632,250178.37,4
2025-09-22 17:00:00,CREDIT,657,141130.1,6
2025-09-22 17:00:00,DEBIT,435,134523.33,0
2025-09-22 17:00:00,P2P_TRANSFER,582,152276.02,3
2025-09-22 18:00:00,CREDIT,641,151056.92,4
2025-09-22 18:00:00,DEBIT,889,89586.68,3
2025-09-22 18:00:00,P2P_TRANSFER,266,56304.46,3
2025-09-22 19:00:00,CREDIT,656,176637.82,3
2025-09-22 19:00:00,DEBIT,836,249871.02,4
2025-09-22 19:00:00,P2P_TRANSFER,720,239051.28,3
2025-09-22 20:00:00,CREDIT,496,210977.18,6
2025-09-22 20:00:00,DEBIT,404,140548.0,1
2025-09-22 20:00:00,P2P_TRANSFER,563,80633.82,3
2025-09-22 21:00:00,CREDIT,316,75187.59,3
2025-09-22 21:00:00,DEBIT,489,93342.09,3
2025-09-22 21:00:00,P2P_TRANSFER,343,85649.98,3
2025-09-22 22:00:00,CREDIT,426,103752.16,1
2025-09-22 22:00:00,DEBIT,335,91120.01,1
2025-09-22 22:00:00,P2P_TRANSFER,441,62921.72,3
2025-09-22 23:00:00,CREDIT,345,43150.61,4
2025-09-22 23:00:00,DEBIT,644,94284.54,0
2025-09-22 23:00:00,P2P_TRANSFER,297,40878.9,1
2025-09-23 00:00:00,CREDIT,479,109080.58,1
2025-09-23 00:00:00,DEBIT,600,227682.59,6
2025-09-23 00:00:00,P2P_TRANSFER,686,223926.65,4
2025-09-23 01:00:00,CREDIT,489,151688.68,3
2025-09-23 01:00:00,DEBIT,595,161950.5,3
2025-09-23 01:00:00,P2P_TRANSFER,705,269138.61,3
2025-09-23 02:00:00,CREDIT,410,130155.7,3
2025-09-23 02:00:00,DEBIT,669,135714.18,1
2025-09-23 02:00:00,P2P_TRANSFER,723,187873.75,6
2025-09-23 03:00:00,CREDIT,483,162946.64,4
2025-09-23 03:00:00,DEBIT,647,158688.46,3
2025-09-23 03:00:00,P2P_TRANSFER,459,88599.06,0
2025-09-23 04:00:00,CREDIT,344,103728.09,1
2025-09-23 04:00:00,DEBIT,267,95538.62,1
2025-09-23 04:00:00,P2P_TRANSFER,196,39922.25,0
2025-09-23 05:00:00,CREDIT,452,8000.0,1
2025-09-23 05:00:00,DEBIT,560,165526.07,3
2025-09-23 05:00:00,P2P_TRANSFER,341,78879.39,1
2025-09-23 06:00:00,CREDIT,317,74313.9,3
2025-09-23 06:00:00,DEBIT,369,105207.35,4
2025-09-23 06:00:00,P2P_TRANSFER,511,156950.68,4
2025-09-23 07:00:00,CREDIT,523,161323.59,3
2025-09-23 07:00:00,DEBIT,375,81290.24,4
2025-09-23 07:00:00,P2P_TRANSFER,405,33649.86,1
2025-09-23 08:00:00,CREDIT,602,109632.49,0
2025-09-23 08:00:00,DEBIT,479,75887.73,4
2025-09-23 08:00:00,P2P_TRANSFER,1000,211957.27,6
2025-09-23 09:00:00,CREDIT,437,112546.18,1
2025-09-23 09:00:00,DEBIT,443,92576.02,3
2025-09-23 09:00:00,P2P_TRANSFER,745,38405.14,3
2025-09-23 10:00:00,CREDIT,1102,400000.0,7
2025-09-23 10:00:00,DEBIT,659,213636.43,1
2025-09-23 10:00:00,P2P_TRANSFER,403,92143.21,1
2025-09-23 11:00:00,CREDIT,703,188364.07,3
2025-09-23 11:00:00,DEBIT,840,196332.78,4
2025-09-23 11:00:00,P2P_TRANSFER,653,193311.7,1
2025-09-23 12:00:00,CREDIT,490,27894.8,1
2025-09-23 12:00:00,DEBIT,474,127883.58,1
2025-09-23 12:00:00,P2P_TRANSFER,554,137420.86,1
2025-09-23 13:00:00,CREDIT,296,52251.68,1
2025-09-23 13:00:00,DEBIT,254,83444.14,4
2025-09-23 13:00:00,P2P_TRANSFER,187,50965.25,0
2025-09-23 14:00:00,CREDIT,246,85612.24,3
2025-09-23 14:00:00,DEBIT,361,80215.23,1
2025-09-23 14:00:00,P2P_TRANSFER,371,61428.84,1
2025-09-23 15:00:00,CREDIT,222,34955.39,1
2025-09-23 15:00:00,DEBIT,383,61016.3,3
2025-09-23 15:00:00,P2P_TRANSFER,465,198921.74,3
2025-09-23 16:00:00,CREDIT,280,50513.01,4
2025-09-23 16:00:00,DEBIT,593,155239.3,3
2025-09-23 16:00:00,P2P_TRANSFER,708,111783.09,4
2025-09-23 17:00:00,CREDIT,358,86277.88,3
2025-09-23 17:00:00,DEBIT,811,214574.64,3
2025-09-23 17:00:00,P2P_TRANSFER,901,157734.98,1
2025-09-23 18:00:00,CREDIT,766,174739.31,4
2025-09-23 18:00:00,DEBIT,817,254762.43,6
2025-09-23 18:00:00,P2P_TRANSFER,852,287546.25,6
2025-09-23 19:00:00,CREDIT,873,180783.7,6
2025-09-23 19:00:00,DEBIT,704,190471.75,6
2025-09-23 19:00:00,P2P_TRANSFER,296,107158.58,3
2025-09-23 20:00:00,CREDIT,627,143688.49,6
2025-09-23 20:00:00,DEBIT,651,139983.93,4
2025-09-23 20:00:00,P2P_TRANSFER,587,195056.45,3
2025-09-23 21:00:00,CREDIT,301,36924.32,0
2025-09-23 21:00:00,DEBIT,352,79747.93,1
2025-09-23 21:00:00,P2P_TRANSFER,509,11602.37,3
2025-09-23 22:00:00,CREDIT,488,131043.76,0
2025-09-23 22:00:00,DEBIT,505,172738.74,3
2025-09-23 22:00:00,P2P_TRANSFER,447,117440.61,1
2025-09-23 23:00:00,CREDIT,369,136626.3,4
2025-09-23 23:00:00,DEBIT,184,66348.05,0
2025-09-23 23:00:00,P2P_TRANSFER,481,149018.98,3
2025-09-24 00:00:00,CREDIT,352,84960.77,0
2025-09-24 00:00:00,DEBIT,686,141981.38,4
2025-09-24 00:00:00,P2P_TRANSFER,565,101925.31,1
2025-09-24 01:00:00,CREDIT,493,64771.82,4
2025-09-24 01:00:00,DEBIT,573,187176.04,3
2025-09-24 01:00:00,P2P_TRANSFER,618,230952.46,6
2025-09-24 02:00:00,CREDIT,753,117912.66,3
2025-09-24 02:00:00,DEBIT,679,149306.52,1
2025-09-24 02:00:00,P2P_TRANSFER,596,216612.43,1
2025-09-24 03:00:00,CREDIT,947,284831.95,3
2025-09-24 03:00:00,DEBIT,546,118638.25,3
2025-09-24 03:00:00,P2P_TRANSFER,428,165638.74,4
2025-09-24 04:00:00,CREDIT,631,228303.15,3
2025-09-24 04:00:00,DEBIT,527,78816.97,0
2025-09-24 04:00:00,P2P_TRANSFER,435,164792.02,6
2025-09-24 05:00:00,CREDIT,365,40862.55,1
2025-09-24 05:00:00,DEBIT,388,165428.53,4
2025-09-24 05:00:00,P2P_TRANSFER,348,96877.66,3
2025-09-24 06:00:00,CREDIT,336,87055.58,3
2025-09-24 06:00:00,DEBIT,296,68662.01,4
2025-09-24 06:00:00,P2P_TRANSFER,523,114350.13,3
2025-09-24 07:00:00,CREDIT,603,141737.02,6
2025-09-24 07:00:00,DEBIT,288,31648.7,4
2025-09-24 07:00:00,P2P_TRANSFER,398,36802.41,1
2025-09-24 08:00:00,CREDIT,401,97961.98,3
2025-09-24 08:00:00,DEBIT,517,112648.76,3
2025-09-24 08:00:00,P2P_TRANSFER,679,126234.09,4
2025-09-24 09:00:00,CREDIT,498,141784.02,3
2025-09-24 09:00:00,DEBIT,826,189161.54,4
2025-09-24 09:00:00,P2P_TRANSFER,601,79876.78,1
2025-09-24 10:00:00,CREDIT,670,200859.18,6
2025-09-24 10:00:00,DEBIT,552,101275.2,3
2025-09-24 10:00:00,P2P_TRANSFER,489,110544.73,3
2025-09-24 11:00:00,CREDIT,500,84024.13,1
2025-09-24 11:00:00,DEBIT,706,201668.58,4
2025-09-24 11:00:00,P2P_TRANSFER,881,288581.16,4
