FeedID,TransactionID,IP_Risk_Score,Email_Domain_Age,VPN_Flag
FID_045486,TID_045486,15.3,172,False
FID_045487,TID_045487,13.9,220,True
FID_045488,TID_045488,1.0,4733,False
FID_045489,TID_045489,10.4,1000,True
FID_045490,TID_045490,22.7,1561,False
FID_045491,TID_045491,4.7,782,True
FID_045492,TID_045492,1.0,5000,False
FID_045493,TID_045493,16.1,481,False
FID_045494,TID_045494,7.0,239,False
FID_045495,TID_045495,4.5,329,False
FID_045496,TID_045496,44.0,3456,False
FID_045497,TID_045497,30.4,1259,True
FID_045498,TID_045498,16.3,272,False
FID_045499,TID_045499,1.9,1730,False
FID_045500,TID_045500,1.0,2089,False
FID_045501,TID_045501,1.8,88,False
FID_045502,TID_045502,7.7,5000,False
FID_045503,TID_045503,3.4,413,False
FID_045504,TID_045504,10.5,4217,False
FID_045505,TID_045505,7.9,281,True
FID_045506,TID_045506,9.9,5000,False
FID_045507,TID_045507,17.3,1916,False
FID_045508,TID_045508,1.7,484,False
FID_045509,TID_045509,2.0,493,False
FID_045510,TID_045510,1.6,2627,False
FID_045511,TID_045511,4.0,306,False
FID_045512,TID_045512,25.1,5000,False
FID_045513,TID_045513,1.2,192,False
FID_045514,TID_045514,5.4,5000,False
FID_045515,TID_045515,4.0,58,True
FID_045516,TID_045516,3.3,5000,False
FID_045517,TID_045517,7.9,5000,False
FID_045518,TID_045518,13.0,1886,True
FID_045519,TID_045519,4.8,3195,False
FID_045520,TID_045520,9.3,2056,False
FID_045521,TID_045521,2.4,481,False
FID_045522,TID_045522,18.9,229,False
FID_045523,TID_045523,2.2,121,False
FID_045524,TID_045524,3.6,5000,False
FID_045525,TID_045525,28.3,298,False
FID_045526,TID_045526,25.2,3154,False
FID_045527,TID_045527,4.0,1949,False
FID_045528,TID_045528,19.6,5000,False
FID_045529,TID_045529,13.7,5000,False
FID_045530,TID_045530,46.7,733,False
FID_045531,TID_045531,16.9,716,False
FID_045532,TID_045532,25.3,794,False
FID_045533,TID_045533,13.7,2773,False
FID_045534,TID_045534,12.2,516,False
FID_045535,TID_045535,2.7,2485,False
FID_045536,TID_045536,26.4,638,False
FID_045537,TID_045537,11.6,1179,False
FID_045538,TID_045538,31.3,95,True
FID_045539,TID_045539,15.3,114,False
FID_045540,TID_045540,3.8,42,False
FID_045541,TID_045541,11.4,63,False
FID_045542,TID_045542,41.2,241,False
FID_045543,TID_045543,4.0,5000,False
FID_045544,TID_045544,1.0,1077,True
FID_045545,TID_045545,50.2,5000,False
FID_045546,TID_045546,31.7,1178,False
FID_045547,TID_045547,5.0,277,True
FID_045548,TID_045548,6.2,5000,True
FID_045549,TID_045549,24.9,5000,False
FID_045550,TID_045550,10.6,5000,False
FID_045551,TID_045551,16.3,479,False
FID_045552,TID_045552,17.0,5000,True
FID_045553,TID_045553,8.1,654,True
FID_045554,TID_045554,21.0,118,False
FID_045555,TID_045555,2.7,5000,False
FID_045556,TID_045556,33.3,601,False
FID_045557,TID_045557,6.6,34,True
FID_045558,TID_045558,7.5,237,False
FID_045559,TID_045559,2.4,1285,False
FID_045560,TID_045560,28.3,5000,False
FID_045561,TID_045561,1.0,63,False
FID_045562,TID_045562,1.0,2241,False
FID_045563,TID_045563,4.7,560,False
FID_045564,TID_045564,2.6,3299,False
FID_045565,TID_045565,14.6,5000,False
FID_045566,TID_045566,17.4,164,False
FID_045567,TID_045567,18.3,173,False
FID_045568,TID_045568,3.3,602,False
FID_045569,TID_045569,3.6,1808,False
FID_045570,TID_045570,1.3,223,False
FID_045571,TID_045571,5.7,5000,False
FID_045572,TID_045572,14.1,1035,False
FID_045573,TID_045573,3.5,2496,False
FID_045574,TID_045574,19.8,800,False
FID_045575,TID_045575,10.6,5000,False
FID_045576,TID_045576,3.1,5000,False
FID_045577,TID_045577,3.6,4348,False
FID_045578,TID_045578,2.9,752,True
FID_045579,TID_045579,3.4,1184,False
FID_045580,TID_045580,1.0,1367,True
FID_045581,TID_045581,4.4,2327,True
FID_045582,TID_045582,17.2,5000,False
FID_045583,TID_045583,3.9,5000,True
FID_045584,TID_045584,17.0,5000,False
FID_045585,TID_045585,8.3,417,True
FID_045586,TID_045586,11.2,52,False
FID_045587,TID_045587,21.9,2207,True
FID_045588,TID_045588,19.7,101,False
FID_045589,TID_045589,29.9,157,False
FID_045590,TID_045590,1.8,1342,False
FID_045591,TID_045591,1.0,616,False
FID_045592,TID_045592,22.2,145,True
FID_045593,TID_045593,18.2,1235,False
FID_045594,TID_045594,11.5,835,False
FID_045595,TID_045595,17.3,540,True
FID_045596,TID_045596,22.3,53,False
FID_045597,TID_045597,7.2,547,True
FID_045598,TID_045598,7.2,194,False
FID_045599,TID_045599,18.7,5000,False
FID_045600,TID_045600,9.7,5000,False
FID_045601,TID_045601,18.4,180,False
FID_045602,TID_045602,14.8,743,True
FID_045603,TID_045603,10.4,53,False
FID_045604,TID_045604,5.0,1001,False
FID_045605,TID_045605,1.9,48,False
FID_045606,TID_045606,1.4,533,True
FID_045607,TID_045607,3.0,5000,True
FID_045608,TID_045608,3.4,5000,False
FID_045609,TID_045609,11.6,5000,False
FID_045610,TID_045610,8.2,88,True
FID_045611,TID_045611,3.8,22,False
FID_045612,TID_045612,1.0,5000,False
FID_045613,TID_045613,16.4,4557,False
FID_045614,TID_045614,7.8,5000,False
FID_045615,TID_045615,23.5,2267,False
FID_045616,TID_045616,1.0,251,False
FID_045617,TID_045617,22.3,5000,False
FID_045618,TID_045618,5.3,1173,False
FID_045619,TID_045619,14.4,785,False
FID_045620,TID_045620,22.5,50,False
FID_045621,TID_045621,15.1,37,False
FID_045622,TID_045622,30.9,3463,True
FID_045623,TID_045623,9.2,448,True
FID_045624,TID_045624,10.7,148,False
FID_045625,TID_045625,12.3,1349,False
FID_045626,TID_045626,4.4,254,False
FID_045627,TID_045627,27.0,1133,False
FID_045628,TID_045628,16.7,196,False
FID_045629,TID_045629,32.5,89,False
FID_045630,TID_045630,20.2,5000,False
FID_045631,TID_045631,2.6,287,False
FID_045632,TID_045632,1.0,5000,False
FID_045633,TID_045633,2.2,1225,True
FID_045634,TID_045634,24.3,1855,False
FID_045635,TID_045635,9.1,114,False
FID_045636,TID_045636,11.9,3566,True
FID_045637,TID_045637,8.0,5000,False
FID_045638,TID_045638,28.1,5000,False
FID_045639,TID_045639,1.8,5000,True
FID_045640,TID_045640,1.0,3168,False
FID_045641,TID_045641,3.9,1665,False
FID_045642,TID_045642,36.2,392,False
FID_045643,TID_045643,3.8,5000,False
FID_045644,TID_045644,10.0,1593,False
FID_045645,TID_045645,26.8,425,False
FID_045646,TID_045646,1.0,4029,False
FID_045647,TID_045647,14.0,1197,False
FID_045648,TID_045648,3.3,4489,False
FID_045649,TID_045649,18.0,2699,False
FID_045650,TID_045650,4.0,431,False
FID_045651,TID_045651,19.9,1959,False
FID_045652,TID_045652,12.5,233,False
FID_045653,TID_045653,11.2,364,False
FID_045654,TID_045654,6.3,5000,True
FID_045655,TID_045655,6.2,143,True
FID_045656,TID_045656,4.2,1107,False
FID_045657,TID_045657,1.0,641,False
FID_045658,TID_045658,11.6,5000,False
FID_045659,TID_045659,1.0,5000,False
FID_045660,TID_045660,23.2,2488,False
FID_045661,TID_045661,2.2,763,False
FID_045662,TID_045662,1.0,341,True
FID_045663,TID_045663,46.4,212,False
FID_045664,TID_045664,17.6,485,False
FID_045665,TID_045665,14.5,173,False
FID_045666,TID_045666,21.0,3712,False
FID_045667,TID_045667,4.3,1889,False
FID_045668,TID_045668,7.3,619,False
FID_045669,TID_045669,1.6,5000,True
FID_045670,TID_045670,10.6,109,False
FID_045671,TID_045671,5.7,15,True
FID_045672,TID_045672,6.8,482,False
FID_045673,TID_045673,19.7,735,False
FID_045674,TID_045674,5.6,21,True
FID_045675,TID_045675,10.7,353,False
FID_045676,TID_045676,7.0,1384,False
FID_045677,TID_045677,42.5,1253,False
FID_045678,TID_045678,1.6,5000,False
FID_045679,TID_045679,6.0,976,False
FID_045680,TID_045680,20.4,5000,True
FID_045681,TID_045681,1.0,1821,False
FID_045682,TID_045682,14.0,1418,False
FID_045683,TID_045683,1.1,240,False
FID_045684,TID_045684,12.5,1159,True
FID_045685,TID_045685,19.2,2139,False
FID_045686,TID_045686,4.4,254,False
FID_045687,TID_045687,1.9,106,False
FID_045688,TID_045688,18.5,3936,False
FID_045689,TID_045689,28.1,1477,False
FID_045690,TID_045690,29.4,5000,False
FID_045691,TID_045691,11.3,5000,False
FID_045692,TID_045692,12.8,5000,False
FID_045693,TID_045693,5.7,1207,False
FID_045694,TID_045694,16.8,5000,False
FID_045695,TID_045695,42.0,981,False
FID_045696,TID_045696,19.2,737,False
FID_045697,TID_045697,1.0,1915,False
FID_045698,TID_045698,9.9,721,False
FID_045699,TID_045699,1.0,5000,False
FID_045700,TID_045700,4.0,843,False
FID_045701,TID_045701,26.1,5000,True
FID_045702,TID_045702,7.9,5000,False
FID_045703,TID_045703,2.6,192,False
FID_045704,TID_045704,16.7,1054,False
FID_045705,TID_045705,1.0,5000,False
FID_045706,TID_045706,12.6,5000,False
FID_045707,TID_045707,4.0,4348,False
FID_045708,TID_045708,1.0,5000,False
FID_045709,TID_045709,5.0,5000,False
FID_045710,TID_045710,1.8,5000,True
FID_045711,TID_045711,12.5,5000,False
FID_045712,TID_045712,3.3,743,False
FID_045713,TID_045713,22.6,5000,False
FID_045714,TID_045714,38.1,118,False
FID_045715,TID_045715,17.5,507,False
FID_045716,TID_045716,5.9,582,False
FID_045717,TID_045717,1.5,4802,False
FID_045718,TID_045718,19.4,5000,False
FID_045719,TID_045719,12.9,2910,True
FID_045720,TID_045720,4.4,851,False
FID_045721,TID_045721,15.5,1487,False
FID_045722,TID_045722,1.0,144,False
FID_045723,TID_045723,13.8,325,False
FID_045724,TID_045724,2.2,1590,False
FID_045725,TID_045725,29.7,1161,False
FID_045726,TID_045726,10.7,176,True
FID_045727,TID_045727,17.1,56,False
FID_045728,TID_045728,3.0,1182,False
FID_045729,TID_045729,2.2,5000,False
FID_045730,TID_045730,17.3,1394,False
FID_045731,TID_045731,12.0,2542,False
FID_045732,TID_045732,21.4,393,True
FID_045733,TID_045733,1.9,636,False
FID_045734,TID_045734,2.2,2170,True
FID_045735,TID_045735,9.4,5000,False
FID_045736,TID_045736,2.9,2738,False
FID_045737,TID_045737,14.2,1603,False
FID_045738,TID_045738,9.6,2344,False
FID_045739,TID_045739,2.3,586,False
FID_045740,TID_045740,19.2,603,False
FID_045741,TID_045741,1.0,6,False
FID_045742,TID_045742,18.3,182,False
FID_045743,TID_045743,21.3,2232,False
FID_045744,TID_045744,11.7,603,False
FID_045745,TID_045745,5.0,727,False
FID_045746,TID_045746,1.0,499,False
FID_045747,TID_045747,13.8,225,False
FID_045748,TID_045748,6.8,1339,False
FID_045749,TID_045749,1.0,524,False
FID_045750,TID_045750,3.4,1690,True
FID_045751,TID_045751,2.0,2807,True
FID_045752,TID_045752,1.7,432,False
FID_045753,TID_045753,6.6,5000,False
FID_045754,TID_045754,5.0,5000,False
FID_045755,TID_045755,10.5,5000,False
FID_045756,TID_045756,1.0,151,False
FID_045757,TID_045757,12.2,914,False
FID_045758,TID_045758,2.9,129,False
FID_045759,TID_045759,2.4,714,False
FID_045760,TID_045760,1.0,3240,False
FID_045761,TID_045761,5.3,120,False
FID_045762,TID_045762,2.2,2209,False
FID_045763,TID_045763,2.1,5000,True
FID_045764,TID_045764,7.4,1877,True
FID_045765,TID_045765,6.8,8,False
FID_045766,TID_045766,15.8,4044,False
FID_045767,TID_045767,42.7,3660,True
FID_045768,TID_045768,11.6,27,False
FID_045769,TID_045769,3.6,184,True
FID_045770,TID_045770,10.3,440,False
FID_045771,TID_045771,4.1,835,False
FID_045772,TID_045772,8.2,5000,False
FID_045773,TID_045773,1.0,6,False
FID_045774,TID_045774,3.9,177,False
FID_045775,TID_045775,15.1,5000,True
FID_045776,TID_045776,23.3,5000,False
FID_045777,TID_045777,6.9,306,True
FID_045778,TID_045778,5.5,1947,False
FID_045779,TID_045779,16.8,5000,False
FID_045780,TID_045780,30.1,62,False
FID_045781,TID_045781,27.0,1466,True
FID_045782,TID_045782,6.3,237,False
FID_045783,TID_045783,10.7,5000,False
FID_045784,TID_045784,2.3,5000,False
FID_045785,TID_045785,11.3,100,True
FID_045786,TID_045786,10.1,950,False
FID_045787,TID_045787,5.8,5000,True
FID_045788,TID_045788,14.5,2393,False
FID_045789,TID_045789,13.6,5000,False
FID_045790,TID_045790,11.9,3900,True
FID_045791,TID_045791,2.3,5000,False
FID_045792,TID_045792,9.2,175,False
FID_045793,TID_045793,17.7,1531,False
FID_045794,TID_045794,5.9,1165,True
FID_045795,TID_045795,4.7,1405,False
FID_045796,TID_045796,9.7,1815,False
FID_045797,TID_045797,38.6,3227,False
FID_045798,TID_045798,10.7,5000,True
FID_045799,TID_045799,1.9,2911,False
FID_045800,TID_045800,13.9,489,False
FID_045801,TID_045801,33.1,1098,False
FID_045802,TID_045802,1.0,377,False
FID_045803,TID_045803,2.7,5000,False
FID_045804,TID_045804,2.9,449,False
FID_045805,TID_045805,8.5,105,False
FID_045806,TID_045806,4.2,2919,False
FID_045807,TID_045807,6.3,3317,False
FID_045808,TID_045808,37.3,2970,True
FID_045809,TID_045809,18.3,257,False
FID_045810,TID_045810,10.3,5000,False
FID_045811,TID_045811,10.3,23,False
FID_045812,TID_045812,1.1,4507,False
FID_045813,TID_045813,7.9,66,False
FID_045814,TID_045814,5.4,2884,False
FID_045815,TID_045815,12.6,645,False
FID_045816,TID_045816,11.5,543,False
FID_045817,TID_045817,11.8,34,False
FID_045818,TID_045818,21.7,1898,False
FID_045819,TID_045819,33.2,5000,True
FID_045820,TID_045820,5.7,3905,False
FID_045821,TID_045821,1.0,5000,False
FID_045822,TID_045822,11.8,3882,False
FID_045823,TID_045823,12.2,1146,False
FID_045824,TID_045824,10.5,3706,False
FID_045825,TID_045825,9.6,1975,False
FID_045826,TID_045826,4.6,5000,False
FID_045827,TID_045827,9.0,5000,False
FID_045828,TID_045828,25.8,5000,False
FID_045829,TID_045829,1.8,1121,False
FID_045830,TID_045830,15.3,376,True
FID_045831,TID_045831,23.2,5000,False
FID_045832,TID_045832,2.8,262,False
FID_045833,TID_045833,18.7,241,False
FID_045834,TID_045834,17.3,68,False
FID_045835,TID_045835,19.3,223,True
FID_045836,TID_045836,1.0,449,True
FID_045837,TID_045837,2.4,5000,False
FID_045838,TID_045838,3.7,26,False
FID_045839,TID_045839,7.4,1859,False
FID_045840,TID_045840,9.2,3984,False
FID_045841,TID_045841,12.7,1080,False
FID_045842,TID_045842,10.4,669,False
FID_045843,TID_045843,19.3,3947,False
FID_045844,TID_045844,9.7,383,False
FID_045845,TID_045845,13.1,356,False
FID_045846,TID_045846,1.9,2140,False
FID_045847,TID_045847,19.7,40,False
FID_045848,TID_045848,2.7,5000,True
FID_045849,TID_045849,9.3,3437,False
FID_045850,TID_045850,19.1,368,False
FID_045851,TID_045851,5.4,363,False
FID_045852,TID_045852,1.0,178,False
FID_045853,TID_045853,1.0,154,False
FID_045854,TID_045854,13.8,599,False
FID_045855,TID_045855,5.0,173,False
FID_045856,TID_045856,10.7,1392,True
FID_045857,TID_045857,12.1,3888,False
FID_045858,TID_045858,10.5,343,False
FID_045859,TID_045859,15.3,670,False
FID_045860,TID_045860,18.9,7,False
FID_045861,TID_045861,42.2,5000,False
FID_045862,TID_045862,1.0,3515,True
FID_045863,TID_045863,7.3,167,False
FID_045864,TID_045864,2.9,97,True
FID_045865,TID_045865,5.9,5000,False
FID_045866,TID_045866,5.0,4751,False
FID_045867,TID_045867,1.1,629,False
FID_045868,TID_045868,5.1,3056,False
FID_045869,TID_045869,12.0,606,False
FID_045870,TID_045870,15.9,2568,False
FID_045871,TID_045871,2.0,3281,False
FID_045872,TID_045872,5.3,48,False
FID_045873,TID_045873,6.9,5000,False
FID_045874,TID_045874,10.9,298,False
FID_045875,TID_045875,1.5,5000,False
FID_045876,TID_045876,9.2,265,True
FID_045877,TID_045877,10.9,5000,False
FID_045878,TID_045878,3.5,1404,False
FID_045879,TID_045879,12.3,1548,False
FID_045880,TID_045880,13.9,16,True
FID_045881,TID_045881,1.4,1604,False
FID_045882,TID_045882,28.7,5000,False
FID_045883,TID_045883,16.1,1151,False
FID_045884,TID_045884,11.4,3043,False
FID_045885,TID_045885,34.9,525,False
FID_045886,TID_045886,12.0,30,False
FID_045887,TID_045887,8.2,1925,False
FID_045888,TID_045888,32.7,965,False
FID_045889,TID_045889,11.8,1884,False
FID_045890,TID_045890,19.2,912,False
FID_045891,TID_045891,17.0,720,True
FID_045892,TID_045892,18.3,90,False
FID_045893,TID_045893,4.7,565,False
FID_045894,TID_045894,15.3,1304,False
FID_045895,TID_045895,1.0,5000,True
FID_045896,TID_045896,14.7,818,False
FID_045897,TID_045897,1.0,1203,False
FID_045898,TID_045898,22.6,5000,True
FID_045899,TID_045899,29.9,369,True
FID_045900,TID_045900,4.1,1811,False
FID_045901,TID_045901,19.8,144,False
FID_045902,TID_045902,2.2,5000,False
FID_045903,TID_045903,27.2,5000,False
FID_045904,TID_045904,5.2,419,False
FID_045905,TID_045905,13.3,5000,False
FID_045906,TID_045906,14.6,3136,False
FID_045907,TID_045907,13.3,388,False
FID_045908,TID_045908,13.1,5000,False
FID_045909,TID_045909,2.0,536,True
FID_045910,TID_045910,2.8,802,False
FID_045911,TID_045911,2.4,353,True
FID_045912,TID_045912,5.1,978,False
FID_045913,TID_045913,3.8,824,False
FID_045914,TID_045914,3.9,230,True
FID_045915,TID_045915,15.7,4711,True
FID_045916,TID_045916,8.7,2031,False
FID_045917,TID_045917,7.7,1575,True
FID_045918,TID_045918,13.2,44,False
FID_045919,TID_045919,3.3,5000,False
FID_045920,TID_045920,4.1,2713,True
FID_045921,TID_045921,7.1,1873,False
FID_045922,TID_045922,10.1,403,False
FID_045923,TID_045923,2.0,367,False
FID_045924,TID_045924,10.6,324,False
FID_045925,TID_045925,6.4,5000,False
FID_045926,TID_045926,16.6,5000,False
FID_045927,TID_045927,4.1,64,False
FID_045928,TID_045928,3.7,469,False
FID_045929,TID_045929,3.2,3,False
FID_045930,TID_045930,27.3,357,False
FID_045931,TID_045931,3.4,5000,False
FID_045932,TID_045932,21.2,1145,True
FID_045933,TID_045933,5.2,1254,False
FID_045934,TID_045934,15.8,2215,False
FID_045935,TID_045935,26.6,1656,False
FID_045936,TID_045936,7.1,250,False
FID_045937,TID_045937,5.0,26,False
FID_045938,TID_045938,3.6,2164,False
FID_045939,TID_045939,18.0,168,True
FID_045940,TID_045940,20.8,5000,True
FID_045941,TID_045941,11.6,5000,False
FID_045942,TID_045942,44.4,463,False
FID_045943,TID_045943,3.0,14,False
FID_045944,TID_045944,9.1,5000,False
FID_045945,TID_045945,3.3,11,False
FID_045946,TID_045946,3.9,53,False
FID_045947,TID_045947,23.7,5000,False
FID_045948,TID_045948,6.4,671,True
FID_045949,TID_045949,5.0,1102,False
FID_045950,TID_045950,17.4,212,False
FID_045951,TID_045951,19.8,1637,False
FID_045952,TID_045952,21.8,68,False
FID_045953,TID_045953,3.4,44,False
FID_045954,TID_045954,10.0,4477,False
FID_045955,TID_045955,1.0,322,False
FID_045956,TID_045956,4.4,1451,False
FID_045957,TID_045957,24.4,126,False
FID_045958,TID_045958,5.5,1390,False
FID_045959,TID_045959,37.0,203,False
FID_045960,TID_045960,9.7,75,False
FID_045961,TID_045961,17.6,827,True
FID_045962,TID_045962,2.8,5000,False
FID_045963,TID_045963,1.0,684,False
FID_045964,TID_045964,11.2,51,False
FID_045965,TID_045965,15.4,897,False
FID_045966,TID_045966,3.1,3654,False
FID_045967,TID_045967,7.1,345,False
FID_045968,TID_045968,30.4,256,False
FID_045969,TID_045969,17.4,160,False
FID_045970,TID_045970,18.4,842,False
FID_045971,TID_045971,10.2,1346,False
FID_045972,TID_045972,2.9,704,False
FID_045973,TID_045973,3.4,242,False
FID_045974,TID_045974,34.6,517,True
FID_045975,TID_045975,5.9,5000,True
FID_045976,TID_045976,11.8,1077,False
FID_045977,TID_045977,20.3,1696,False
FID_045978,TID_045978,18.7,1682,True
FID_045979,TID_045979,1.0,11,False
FID_045980,TID_045980,5.0,174,True
FID_045981,TID_045981,6.1,3413,False
FID_045982,TID_045982,4.7,3183,False
FID_045983,TID_045983,15.7,892,False
FID_045984,TID_045984,1.0,27,False
FID_045985,TID_045985,1.0,241,False
FID_045986,TID_045986,8.3,947,True
FID_045987,TID_045987,15.0,112,False
FID_045988,TID_045988,6.2,5000,False
FID_045989,TID_045989,5.0,1723,True
FID_045990,TID_045990,1.9,5000,False
FID_045991,TID_045991,8.6,5000,False
FID_045992,TID_045992,17.7,160,False
FID_045993,TID_045993,14.2,35,False
FID_045994,TID_045994,16.1,140,False
FID_045995,TID_045995,1.2,477,False
FID_045996,TID_045996,4.4,639,False
FID_045997,TID_045997,4.5,5000,False
FID_045998,TID_045998,12.1,10,False
FID_045999,TID_045999,1.0,1467,False
FID_046000,TID_046000,12.9,133,False
FID_046001,TID_046001,8.4,57,False
FID_046002,TID_046002,42.6,2917,False
FID_046003,TID_046003,14.4,345,False
FID_046004,TID_046004,32.5,9,False
FID_046005,TID_046005,5.4,857,False
FID_046006,TID_046006,9.9,39,True
FID_046007,TID_046007,26.7,5000,True
FID_046008,TID_046008,3.9,894,False
FID_046009,TID_046009,9.2,1869,False
FID_046010,TID_046010,5.5,251,False
FID_046011,TID_046011,11.1,2241,False
FID_046012,TID_046012,1.8,74,False
FID_046013,TID_046013,13.4,797,False
FID_046014,TID_046014,15.5,419,False
FID_046015,TID_046015,5.1,36,False
FID_046016,TID_046016,5.3,649,False
FID_046017,TID_046017,6.2,5000,False
FID_046018,TID_046018,43.1,5000,True
FID_046019,TID_046019,7.7,4337,False
FID_046020,TID_046020,48.2,1108,False
FID_046021,TID_046021,3.4,897,False
FID_046022,TID_046022,28.2,5000,False
FID_046023,TID_046023,1.0,934,False
FID_046024,TID_046024,10.3,157,False
FID_046025,TID_046025,4.6,4015,False
FID_046026,TID_046026,19.3,51,True
FID_046027,TID_046027,28.9,39,False
FID_046028,TID_046028,22.1,5000,False
FID_046029,TID_046029,1.0,894,False
FID_046030,TID_046030,25.8,887,False
FID_046031,TID_046031,23.1,5000,False
FID_046032,TID_046032,1.0,5000,False
