Blocked_ID,Block_Type,Reason_Code,Expiration_Date,Source_System
ACC_208909,ACCOUNT_ID,SANCTIONS,2027-06-30,External Feed
ACC_600420,ACCOUNT_ID,HARD_FRAUD,2026-07-16,ML Decision
ACC_592862,ACCOUNT_ID,HARD_FRAUD,2027-07-14,ML Decision
MID_7102,MERCHANT_ID,SPOOFING,2028-06-13,ML Decision
50.93.228.173,IP_ADDRESS,HARD_FRAUD,2027-06-07,External Feed
MID_4244,MERCHANT_ID,SANCTIONS,2027-04-10,ML Decision
UID_35531,USER_ID,HARD_FRAUD,2028-08-23,ML Decision
UID_53950,USER_ID,HARD_FRAUD,2025-01-26,External Feed
108.167.178.241,IP_ADDRESS,WATCHLIST,2027-03-15,ML Decision
MID_7363,MERCHANT_ID,SPOOFING,2025-08-05,ML Decision
UID_25787,USER_ID,WATCHLIST,2027-03-31,ML Decision
UID_29762,USER_ID,SPOOFING,2026-09-17,ML Decision
156.199.202.193,IP_ADDRESS,HARD_FRAUD,2028-05-01,Manual Review
UID_93598,USER_ID,SPOOFING,2026-01-11,External Feed
UID_91388,USER_ID,HARD_FRAUD,2027-06-10,External Feed
UID_71293,USER_ID,HARD_FRAUD,2027-06-09,External Feed
ACC_608694,ACCOUNT_ID,VELOCITY_BREACH,2027-03-17,ML Decision
ACC_977969,ACCOUNT_ID,HARD_FRAUD,2028-04-21,ML Decision
UID_75815,USER_ID,HARD_FRAUD,2027-06-27,Manual Review
UID_43224,USER_ID,HARD_FRAUD,2027-05-12,External Feed
ACC_969059,ACCOUNT_ID,SPOOFING,2027-06-02,ML Decision
UID_20682,USER_ID,SPOOFING,2028-08-08,External Feed
ACC_804101,ACCOUNT_ID,SPOOFING,2027-08-05,ML Decision
UID_14005,USER_ID,WATCHLIST,2027-02-17,Manual Review
78.78.161.127,IP_ADDRESS,VELOCITY_BREACH,2027-08-02,ML Decision
CARD_043270,CARD_HASH,HARD_FRAUD,2026-07-17,ML Decision
CARD_043271,CARD_HASH,WATCHLIST,2025-10-25,Manual Review
UID_77113,USER_ID,VELOCITY_BREACH,2026-11-08,Manual Review
ACC_478211,ACCOUNT_ID,SANCTIONS,2027-01-18,Manual Review
UID_78158,USER_ID,WATCHLIST,2028-06-20,ML Decision
36.27.207.17,IP_ADDRESS,HARD_FRAUD,2027-09-10,External Feed
UID_38779,USER_ID,HARD_FRAUD,2026-08-31,Manual Review
ACC_305402,ACCOUNT_ID,VELOCITY_BREACH,2026-03-13,External Feed
UID_76367,USER_ID,HARD_FRAUD,2025-10-28,ML Decision
MID_1506,MERCHANT_ID,SPOOFING,2026-02-19,External Feed
CARD_043280,CARD_HASH,HARD_FRAUD,2028-03-02,Manual Review
UID_32943,USER_ID,WATCHLIST,2028-06-19,ML Decision
ACC_465285,ACCOUNT_ID,HARD_FRAUD,2027-03-20,Manual Review
ACC_504030,ACCOUNT_ID,SANCTIONS,2026-05-11,Compliance
MID_2228,MERCHANT_ID,HARD_FRAUD,2026-04-14,External Feed
MID_2747,MERCHANT_ID,HARD_FRAUD,2026-04-20,ML Decision
UID_11130,USER_ID,HARD_FRAUD,2027-09-13,ML Decision
CARD_043287,CARD_HASH,SPOOFING,2027-05-16,ML Decision
229.184.83.89,IP_ADDRESS,HARD_FRAUD,2026-02-22,External Feed
89.28.23.92,IP_ADDRESS,HARD_FRAUD,2026-07-22,Manual Review
62.146.175.138,IP_ADDRESS,HARD_FRAUD,2026-12-16,External Feed
MID_5267,MERCHANT_ID,HARD_FRAUD,2026-09-16,External Feed
UID_59353,USER_ID,HARD_FRAUD,2025-12-10,ML Decision
CARD_043293,CARD_HASH,SPOOFING,2027-06-24,Manual Review
249.115.221.211,IP_ADDRESS,VELOCITY_BREACH,2026-02-28,Manual Review
ACC_935156,ACCOUNT_ID,SANCTIONS,2028-10-15,ML Decision
UID_42203,USER_ID,SPOOFING,2028-02-01,ML Decision
ACC_772353,ACCOUNT_ID,HARD_FRAUD,2026-02-19,Manual Review
ACC_822569,ACCOUNT_ID,SPOOFING,2027-09-05,ML Decision
UID_24397,USER_ID,HARD_FRAUD,2026-10-18,ML Decision
UID_17317,USER_ID,HARD_FRAUD,2025-11-30,ML Decision
ACC_635744,ACCOUNT_ID,WATCHLIST,2027-03-22,Manual Review
UID_42903,USER_ID,SANCTIONS,2026-11-25,ML Decision
UID_73163,USER_ID,HARD_FRAUD,2027-12-14,External Feed
ACC_760745,ACCOUNT_ID,HARD_FRAUD,2026-06-11,ML Decision
ACC_882170,ACCOUNT_ID,SPOOFING,2026-08-06,Manual Review
UID_24930,USER_ID,SANCTIONS,2026-06-22,ML Decision
UID_46657,USER_ID,HARD_FRAUD,2025-05-12,Manual Review
ACC_844275,ACCOUNT_ID,SPOOFING,2028-05-21,Manual Review
88.123.148.244,IP_ADDRESS,HARD_FRAUD,2028-06-13,External Feed
28.46.41.58,IP_ADDRESS,SANCTIONS,2026-01-22,External Feed
UID_59482,USER_ID,HARD_FRAUD,2025-12-24,Manual Review
UID_20833,USER_ID,SPOOFING,2026-07-31,ML Decision
ACC_943856,ACCOUNT_ID,VELOCITY_BREACH,2025-11-11,ML Decision
UID_20209,USER_ID,HARD_FRAUD,2027-10-18,ML Decision
45.28.14.161,IP_ADDRESS,HARD_FRAUD,2026-10-08,ML Decision
93.79.109.80,IP_ADDRESS,HARD_FRAUD,2026-03-24,ML Decision
ACC_296742,ACCOUNT_ID,HARD_FRAUD,2028-03-06,Manual Review
96.224.246.168,IP_ADDRESS,VELOCITY_BREACH,2026-05-24,Manual Review
UID_37775,USER_ID,HARD_FRAUD,2026-01-15,ML Decision
UID_46504,USER_ID,SANCTIONS,2026-09-12,ML Decision
131.163.252.165,IP_ADDRESS,HARD_FRAUD,2026-06-13,ML Decision
MID_3415,MERCHANT_ID,HARD_FRAUD,2026-09-24,Manual Review
UID_70446,USER_ID,SPOOFING,2026-05-21,Compliance
UID_25362,USER_ID,HARD_FRAUD,2027-07-24,Compliance
UID_32047,USER_ID,SPOOFING,2028-04-26,ML Decision
57.106.122.165,IP_ADDRESS,HARD_FRAUD,2027-05-18,Manual Review
MID_8381,MERCHANT_ID,WATCHLIST,2025-12-10,Manual Review
UID_38194,USER_ID,HARD_FRAUD,2028-07-07,ML Decision
ACC_713732,ACCOUNT_ID,SPOOFING,2028-02-20,Compliance
88.41.67.253,IP_ADDRESS,HARD_FRAUD,2028-06-21,External Feed
39.252.13.132,IP_ADDRESS,HARD_FRAUD,2028-08-08,Manual Review
3.120.80.209,IP_ADDRESS,SPOOFING,2027-08-01,ML Decision
147.144.153.214,IP_ADDRESS,WATCHLIST,2027-01-29,Compliance
31.35.67.232,IP_ADDRESS,HARD_FRAUD,2027-10-21,ML Decision
UID_10313,USER_ID,SPOOFING,2025-03-06,ML Decision
131.106.93.254,IP_ADDRESS,HARD_FRAUD,2026-07-31,Compliance
87.194.61.242,IP_ADDRESS,HARD_FRAUD,2026-11-06,Manual Review
ACC_261539,ACCOUNT_ID,HARD_FRAUD,2027-01-13,ML Decision
UID_91718,USER_ID,SPOOFING,2028-06-25,ML Decision
ACC_709913,ACCOUNT_ID,SPOOFING,2026-02-11,External Feed
UID_66376,USER_ID,VELOCITY_BREACH,2027-03-14,Compliance
MID_5717,MERCHANT_ID,SPOOFING,2028-07-25,Compliance
MID_7475,MERCHANT_ID,SANCTIONS,2026-06-04,ML Decision
226.97.221.218,IP_ADDRESS,HARD_FRAUD,2028-08-08,ML Decision
CARD_043345,CARD_HASH,VELOCITY_BREACH,2027-06-30,ML Decision
ACC_790359,ACCOUNT_ID,SANCTIONS,2025-07-15,ML Decision
45.27.210.11,IP_ADDRESS,VELOCITY_BREACH,2028-06-18,Manual Review
ACC_433756,ACCOUNT_ID,HARD_FRAUD,2026-06-11,Manual Review
ACC_548382,ACCOUNT_ID,HARD_FRAUD,2027-08-13,ML Decision
CARD_043350,CARD_HASH,SPOOFING,2026-11-21,ML Decision
132.113.233.44,IP_ADDRESS,VELOCITY_BREACH,2026-07-05,External Feed
CARD_043352,CARD_HASH,SPOOFING,2026-09-06,External Feed
ACC_963662,ACCOUNT_ID,HARD_FRAUD,2028-04-07,External Feed
196.69.234.156,IP_ADDRESS,HARD_FRAUD,2025-03-02,External Feed
UID_25412,USER_ID,HARD_FRAUD,2027-07-08,Manual Review
UID_71544,USER_ID,SANCTIONS,2028-08-11,External Feed
ACC_814170,ACCOUNT_ID,SPOOFING,2027-06-27,ML Decision
131.131.160.230,IP_ADDRESS,SANCTIONS,2027-01-03,External Feed
ACC_805104,ACCOUNT_ID,SPOOFING,2026-05-26,ML Decision
ACC_574101,ACCOUNT_ID,HARD_FRAUD,2026-12-09,ML Decision
245.120.106.125,IP_ADDRESS,HARD_FRAUD,2025-04-26,ML Decision
MID_5223,MERCHANT_ID,VELOCITY_BREACH,2027-08-11,ML Decision
ACC_674601,ACCOUNT_ID,HARD_FRAUD,2028-01-24,ML Decision
UID_56034,USER_ID,HARD_FRAUD,2027-10-23,Manual Review
ACC_297913,ACCOUNT_ID,SPOOFING,2026-01-25,Manual Review
MID_2107,MERCHANT_ID,SPOOFING,2026-01-19,Manual Review
UID_73535,USER_ID,SANCTIONS,2026-12-16,Manual Review
ACC_917209,ACCOUNT_ID,VELOCITY_BREACH,2026-11-10,ML Decision
CARD_043369,CARD_HASH,HARD_FRAUD,2026-10-06,ML Decision
ACC_929382,ACCOUNT_ID,HARD_FRAUD,2028-01-19,Manual Review
CARD_043371,CARD_HASH,VELOCITY_BREACH,2028-05-11,ML Decision
UID_55757,USER_ID,VELOCITY_BREACH,2026-09-07,External Feed
193.161.124.78,IP_ADDRESS,SANCTIONS,2026-11-20,ML Decision
MID_8741,MERCHANT_ID,SPOOFING,2027-06-25,Manual Review
ACC_594155,ACCOUNT_ID,SANCTIONS,2026-04-12,Compliance
UID_52711,USER_ID,SANCTIONS,2027-02-10,Manual Review
UID_72137,USER_ID,SANCTIONS,2026-05-29,External Feed
ACC_336452,ACCOUNT_ID,HARD_FRAUD,2025-12-14,Compliance
165.42.37.201,IP_ADDRESS,SPOOFING,2027-05-26,Manual Review
UID_84359,USER_ID,HARD_FRAUD,2028-01-24,Manual Review
ACC_336361,ACCOUNT_ID,HARD_FRAUD,2025-10-29,ML Decision
84.37.227.133,IP_ADDRESS,VELOCITY_BREACH,2028-08-31,ML Decision
CARD_043383,CARD_HASH,WATCHLIST,2027-07-30,Manual Review
ACC_320074,ACCOUNT_ID,SANCTIONS,2028-01-22,Compliance
102.196.33.23,IP_ADDRESS,SANCTIONS,2027-05-17,ML Decision
UID_50572,USER_ID,SANCTIONS,2026-07-31,External Feed
ACC_996503,ACCOUNT_ID,HARD_FRAUD,2027-10-08,External Feed
ACC_509250,ACCOUNT_ID,SANCTIONS,2027-07-10,Manual Review
UID_59028,USER_ID,SPOOFING,2027-12-15,Manual Review
ACC_258237,ACCOUNT_ID,WATCHLIST,2026-08-27,ML Decision
UID_27956,USER_ID,SPOOFING,2027-11-23,ML Decision
ACC_925438,ACCOUNT_ID,HARD_FRAUD,2025-12-19,ML Decision
198.43.3.183,IP_ADDRESS,WATCHLIST,2028-06-03,ML Decision
CARD_043394,CARD_HASH,SANCTIONS,2027-11-30,ML Decision
ACC_526602,ACCOUNT_ID,SANCTIONS,2026-04-20,ML Decision
ACC_537687,ACCOUNT_ID,SPOOFING,2027-06-17,ML Decision
UID_50794,USER_ID,HARD_FRAUD,2027-02-04,Manual Review
ACC_281193,ACCOUNT_ID,SPOOFING,2026-02-10,Manual Review
ACC_570171,ACCOUNT_ID,HARD_FRAUD,2027-05-07,Manual Review
UID_99448,USER_ID,HARD_FRAUD,2028-08-15,ML Decision
MID_2416,MERCHANT_ID,HARD_FRAUD,2026-03-28,External Feed
ACC_440403,ACCOUNT_ID,HARD_FRAUD,2025-12-02,ML Decision
ACC_456416,ACCOUNT_ID,SANCTIONS,2026-12-27,External Feed
111.20.113.21,IP_ADDRESS,HARD_FRAUD,2026-12-29,External Feed
UID_93200,USER_ID,HARD_FRAUD,2027-01-16,External Feed
UID_42167,USER_ID,HARD_FRAUD,2025-12-17,External Feed
ACC_594179,ACCOUNT_ID,HARD_FRAUD,2026-11-03,ML Decision
UID_66154,USER_ID,SPOOFING,2026-01-28,Manual Review
ACC_961035,ACCOUNT_ID,SANCTIONS,2026-04-11,ML Decision
224.47.6.244,IP_ADDRESS,SPOOFING,2026-01-06,Manual Review
MID_8643,MERCHANT_ID,SANCTIONS,2025-09-12,ML Decision
CARD_043412,CARD_HASH,HARD_FRAUD,2027-11-23,ML Decision
CARD_043413,CARD_HASH,VELOCITY_BREACH,2025-01-25,ML Decision
CARD_043414,CARD_HASH,HARD_FRAUD,2026-10-17,ML Decision
UID_36961,USER_ID,SANCTIONS,2025-07-02,Manual Review
ACC_708911,ACCOUNT_ID,HARD_FRAUD,2027-05-10,Manual Review
UID_43571,USER_ID,HARD_FRAUD,2027-12-20,External Feed
123.255.56.121,IP_ADDRESS,SPOOFING,2027-06-11,Compliance
UID_55376,USER_ID,VELOCITY_BREACH,2028-02-20,ML Decision
ACC_420911,ACCOUNT_ID,SPOOFING,2026-03-04,External Feed
123.28.8.194,IP_ADDRESS,HARD_FRAUD,2025-02-09,ML Decision
UID_63046,USER_ID,VELOCITY_BREACH,2026-09-09,Manual Review
ACC_538582,ACCOUNT_ID,VELOCITY_BREACH,2027-02-18,Manual Review
CARD_043424,CARD_HASH,HARD_FRAUD,2027-12-09,ML Decision
MID_7152,MERCHANT_ID,WATCHLIST,2025-01-25,External Feed
MID_4724,MERCHANT_ID,HARD_FRAUD,2028-08-21,ML Decision
UID_44224,USER_ID,HARD_FRAUD,2025-12-07,Manual Review
72.251.80.61,IP_ADDRESS,HARD_FRAUD,2026-05-08,External Feed
ACC_441969,ACCOUNT_ID,HARD_FRAUD,2027-06-01,ML Decision
ACC_710392,ACCOUNT_ID,SANCTIONS,2026-04-24,Manual Review
ACC_939614,ACCOUNT_ID,SANCTIONS,2027-11-26,External Feed
UID_93771,USER_ID,HARD_FRAUD,2025-10-26,ML Decision
124.109.181.250,IP_ADDRESS,SANCTIONS,2028-01-26,ML Decision
CARD_043434,CARD_HASH,HARD_FRAUD,2026-06-13,External Feed
ACC_678909,ACCOUNT_ID,HARD_FRAUD,2026-04-06,ML Decision
UID_63500,USER_ID,WATCHLIST,2027-12-03,ML Decision
UID_67994,USER_ID,VELOCITY_BREACH,2028-02-23,External Feed
UID_53710,USER_ID,SPOOFING,2027-07-31,ML Decision
CARD_043439,CARD_HASH,WATCHLIST,2028-04-03,ML Decision
168.224.122.57,IP_ADDRESS,HARD_FRAUD,2028-06-26,Manual Review
182.207.145.202,IP_ADDRESS,SANCTIONS,2027-08-12,ML Decision
192.145.130.22,IP_ADDRESS,SPOOFING,2026-12-17,Manual Review
168.65.227.45,IP_ADDRESS,SANCTIONS,2026-10-12,Manual Review
UID_90814,USER_ID,HARD_FRAUD,2028-08-05,ML Decision
UID_70956,USER_ID,HARD_FRAUD,2026-06-05,External Feed
UID_44256,USER_ID,VELOCITY_BREACH,2028-07-27,ML Decision
177.45.231.36,IP_ADDRESS,SANCTIONS,2028-07-11,ML Decision
UID_97187,USER_ID,SANCTIONS,2027-10-27,Manual Review
UID_44263,USER_ID,SANCTIONS,2028-10-02,ML Decision
225.113.247.110,IP_ADDRESS,SPOOFING,2025-08-31,ML Decision
CARD_043451,CARD_HASH,WATCHLIST,2028-02-15,ML Decision
ACC_959553,ACCOUNT_ID,SANCTIONS,2028-01-04,ML Decision
UID_77172,USER_ID,HARD_FRAUD,2025-09-28,Manual Review
CARD_043454,CARD_HASH,WATCHLIST,2026-08-16,Manual Review
UID_50349,USER_ID,SPOOFING,2027-09-28,ML Decision
MID_4135,MERCHANT_ID,HARD_FRAUD,2026-05-01,Manual Review
UID_89552,USER_ID,WATCHLIST,2027-08-11,External Feed
ACC_508431,ACCOUNT_ID,HARD_FRAUD,2028-06-30,Manual Review
46.129.207.220,IP_ADDRESS,SPOOFING,2028-03-07,ML Decision
ACC_928937,ACCOUNT_ID,SPOOFING,2028-07-04,ML Decision
ACC_219865,ACCOUNT_ID,HARD_FRAUD,2026-07-31,ML Decision
ACC_849931,ACCOUNT_ID,SANCTIONS,2025-03-26,ML Decision
CARD_043463,CARD_HASH,HARD_FRAUD,2027-08-02,Manual Review
CARD_043464,CARD_HASH,SANCTIONS,2027-05-14,Compliance
UID_25217,USER_ID,WATCHLIST,2027-01-19,External Feed
UID_67275,USER_ID,VELOCITY_BREACH,2025-06-11,Manual Review
72.51.209.20,IP_ADDRESS,HARD_FRAUD,2026-05-25,External Feed
38.62.245.94,IP_ADDRESS,SANCTIONS,2027-11-11,External Feed
179.242.248.179,IP_ADDRESS,HARD_FRAUD,2026-04-23,External Feed
108.31.63.172,IP_ADDRESS,WATCHLIST,2026-05-08,Manual Review
UID_54784,USER_ID,SPOOFING,2027-03-19,ML Decision
CARD_043472,CARD_HASH,WATCHLIST,2025-12-25,ML Decision
UID_56276,USER_ID,VELOCITY_BREACH,2026-02-17,ML Decision
MID_5386,MERCHANT_ID,HARD_FRAUD,2027-10-25,Compliance
UID_95739,USER_ID,HARD_FRAUD,2026-06-22,Manual Review
ACC_368877,ACCOUNT_ID,WATCHLIST,2026-07-28,Manual Review
ACC_891322,ACCOUNT_ID,SPOOFING,2026-12-30,ML Decision
UID_14113,USER_ID,SPOOFING,2027-07-17,Manual Review
UID_46501,USER_ID,HARD_FRAUD,2028-06-21,External Feed
UID_48632,USER_ID,HARD_FRAUD,2028-01-05,Compliance
13.243.115.141,IP_ADDRESS,HARD_FRAUD,2027-11-08,Compliance
UID_76728,USER_ID,HARD_FRAUD,2025-12-23,Manual Review
UID_74928,USER_ID,VELOCITY_BREACH,2026-09-15,External Feed
37.239.95.131,IP_ADDRESS,HARD_FRAUD,2028-07-28,Compliance
UID_13787,USER_ID,SPOOFING,2025-11-01,ML Decision
ACC_778031,ACCOUNT_ID,VELOCITY_BREACH,2027-09-23,ML Decision
ACC_869900,ACCOUNT_ID,SPOOFING,2026-07-10,Manual Review
ACC_227067,ACCOUNT_ID,VELOCITY_BREACH,2026-11-19,External Feed
MID_8779,MERCHANT_ID,SANCTIONS,2028-01-04,Manual Review
UID_19405,USER_ID,HARD_FRAUD,2028-08-17,Manual Review
CARD_043491,CARD_HASH,SPOOFING,2028-04-12,ML Decision
29.140.200.205,IP_ADDRESS,SPOOFING,2027-06-04,External Feed
ACC_264112,ACCOUNT_ID,HARD_FRAUD,2028-06-25,ML Decision
UID_11488,USER_ID,SANCTIONS,2028-10-18,Manual Review
119.120.102.34,IP_ADDRESS,HARD_FRAUD,2028-03-12,Manual Review
ACC_448769,ACCOUNT_ID,HARD_FRAUD,2025-05-06,ML Decision
ACC_604925,ACCOUNT_ID,HARD_FRAUD,2026-12-24,External Feed
UID_45014,USER_ID,SPOOFING,2026-08-27,Manual Review
UID_41372,USER_ID,SANCTIONS,2027-10-08,ML Decision
UID_77016,USER_ID,HARD_FRAUD,2026-06-02,ML Decision
UID_10575,USER_ID,HARD_FRAUD,2025-09-21,Manual Review
UID_47365,USER_ID,SPOOFING,2028-02-06,Manual Review
5.45.194.182,IP_ADDRESS,HARD_FRAUD,2028-06-24,Manual Review
ACC_521478,ACCOUNT_ID,SPOOFING,2028-10-12,ML Decision
MID_5024,MERCHANT_ID,HARD_FRAUD,2028-05-12,ML Decision
ACC_114364,ACCOUNT_ID,SANCTIONS,2027-04-18,Manual Review
UID_91037,USER_ID,HARD_FRAUD,2026-09-02,Manual Review
UID_64778,USER_ID,VELOCITY_BREACH,2027-03-29,External Feed
MID_2928,MERCHANT_ID,VELOCITY_BREACH,2028-10-15,ML Decision
MID_2508,MERCHANT_ID,SPOOFING,2026-04-27,External Feed
UID_88025,USER_ID,VELOCITY_BREACH,2027-09-11,ML Decision
ACC_137852,ACCOUNT_ID,WATCHLIST,2027-02-20,ML Decision
UID_10983,USER_ID,VELOCITY_BREACH,2028-02-28,External Feed
ACC_717543,ACCOUNT_ID,SPOOFING,2027-03-02,Manual Review
UID_29473,USER_ID,HARD_FRAUD,2027-05-21,ML Decision
CARD_043516,CARD_HASH,HARD_FRAUD,2026-07-23,ML Decision
UID_85388,USER_ID,WATCHLIST,2027-03-23,Compliance
ACC_989082,ACCOUNT_ID,HARD_FRAUD,2026-11-02,External Feed
MID_7148,MERCHANT_ID,HARD_FRAUD,2028-05-21,Manual Review
ACC_754251,ACCOUNT_ID,SPOOFING,2028-07-29,Manual Review
113.79.247.46,IP_ADDRESS,HARD_FRAUD,2025-11-11,External Feed
ACC_970438,ACCOUNT_ID,HARD_FRAUD,2026-10-16,External Feed
ACC_841055,ACCOUNT_ID,SANCTIONS,2028-05-07,ML Decision
UID_13930,USER_ID,SPOOFING,2026-05-08,ML Decision
ACC_812708,ACCOUNT_ID,VELOCITY_BREACH,2028-03-11,Manual Review
CARD_043526,CARD_HASH,HARD_FRAUD,2025-12-28,ML Decision
ACC_906594,ACCOUNT_ID,SPOOFING,2027-08-11,ML Decision
95.240.156.102,IP_ADDRESS,SPOOFING,2026-05-18,ML Decision
MID_6883,MERCHANT_ID,HARD_FRAUD,2028-06-07,Manual Review
UID_60894,USER_ID,SANCTIONS,2028-01-31,External Feed
UID_29692,USER_ID,SANCTIONS,2027-07-15,ML Decision
CARD_043532,CARD_HASH,HARD_FRAUD,2026-02-11,Compliance
131.93.165.75,IP_ADDRESS,VELOCITY_BREACH,2026-03-15,Compliance
UID_30484,USER_ID,HARD_FRAUD,2028-04-21,External Feed
UID_53561,USER_ID,HARD_FRAUD,2028-05-07,External Feed
10.36.206.18,IP_ADDRESS,SPOOFING,2025-11-11,Manual Review
187.171.183.109,IP_ADDRESS,SPOOFING,2027-05-11,External Feed
UID_52524,USER_ID,HARD_FRAUD,2027-03-08,Manual Review
73.200.246.92,IP_ADDRESS,HARD_FRAUD,2026-01-05,ML Decision
MID_5113,MERCHANT_ID,HARD_FRAUD,2027-02-12,ML Decision
164.70.226.121,IP_ADDRESS,HARD_FRAUD,2026-07-10,Manual Review
ACC_524865,ACCOUNT_ID,SPOOFING,2027-09-02,ML Decision
UID_41695,USER_ID,WATCHLIST,2026-01-29,External Feed
UID_52238,USER_ID,SANCTIONS,2025-02-11,Manual Review
UID_97204,USER_ID,SANCTIONS,2026-09-24,Compliance
175.20.139.229,IP_ADDRESS,HARD_FRAUD,2026-09-23,Compliance
MID_1634,MERCHANT_ID,VELOCITY_BREACH,2026-06-15,Manual Review
UID_30651,USER_ID,SPOOFING,2027-01-17,ML Decision
117.171.134.191,IP_ADDRESS,SANCTIONS,2027-11-04,ML Decision
UID_39914,USER_ID,SPOOFING,2028-09-07,Compliance
137.105.128.236,IP_ADDRESS,SANCTIONS,2027-11-20,ML Decision
CARD_043552,CARD_HASH,SANCTIONS,2026-04-03,Manual Review
166.6.128.50,IP_ADDRESS,SANCTIONS,2027-06-03,ML Decision
ACC_147244,ACCOUNT_ID,SANCTIONS,2026-04-08,Manual Review
UID_97619,USER_ID,VELOCITY_BREACH,2025-08-31,ML Decision
188.224.197.29,IP_ADDRESS,SPOOFING,2027-02-02,ML Decision
ACC_534904,ACCOUNT_ID,SPOOFING,2027-04-10,External Feed
UID_38121,USER_ID,VELOCITY_BREACH,2028-01-08,ML Decision
MID_1592,MERCHANT_ID,SPOOFING,2026-09-22,ML Decision
MID_7140,MERCHANT_ID,HARD_FRAUD,2026-03-05,ML Decision
ACC_240535,ACCOUNT_ID,WATCHLIST,2026-01-31,ML Decision
UID_31159,USER_ID,VELOCITY_BREACH,2027-05-14,External Feed
UID_87283,USER_ID,SPOOFING,2028-07-11,Manual Review
UID_11099,USER_ID,WATCHLIST,2027-03-23,ML Decision
MID_1046,MERCHANT_ID,SPOOFING,2028-03-06,ML Decision
MID_1890,MERCHANT_ID,SANCTIONS,2028-04-11,ML Decision
MID_8524,MERCHANT_ID,HARD_FRAUD,2027-09-06,ML Decision
CARD_043568,CARD_HASH,HARD_FRAUD,2028-08-25,ML Decision
UID_23519,USER_ID,SPOOFING,2027-01-02,Manual Review
CARD_043570,CARD_HASH,SPOOFING,2026-10-03,Manual Review
UID_68592,USER_ID,HARD_FRAUD,2028-05-08,External Feed
MID_9350,MERCHANT_ID,SPOOFING,2028-01-01,ML Decision
UID_83996,USER_ID,SPOOFING,2028-01-01,Manual Review
MID_2259,MERCHANT_ID,SANCTIONS,2028-06-24,Manual Review
UID_18026,USER_ID,HARD_FRAUD,2028-03-20,ML Decision
UID_11627,USER_ID,SANCTIONS,2027-05-08,Manual Review
ACC_965155,ACCOUNT_ID,SPOOFING,2025-08-01,ML Decision
ACC_624073,ACCOUNT_ID,SANCTIONS,2027-09-18,Compliance
UID_95442,USER_ID,HARD_FRAUD,2027-01-12,ML Decision
105.43.51.85,IP_ADDRESS,HARD_FRAUD,2027-03-04,ML Decision
CARD_043581,CARD_HASH,SPOOFING,2028-01-11,ML Decision
86.16.132.94,IP_ADDRESS,HARD_FRAUD,2027-05-02,Compliance
UID_96320,USER_ID,SPOOFING,2025-06-11,Compliance
ACC_363008,ACCOUNT_ID,HARD_FRAUD,2026-01-21,External Feed
229.134.72.250,IP_ADDRESS,HARD_FRAUD,2027-06-19,Compliance
UID_77768,USER_ID,SANCTIONS,2026-05-04,External Feed
UID_95615,USER_ID,SPOOFING,2028-07-11,ML Decision
UID_49208,USER_ID,SPOOFING,2027-09-10,Manual Review
MID_2122,MERCHANT_ID,VELOCITY_BREACH,2024-10-25,ML Decision
ACC_676660,ACCOUNT_ID,VELOCITY_BREACH,2026-01-07,Manual Review
UID_43072,USER_ID,HARD_FRAUD,2028-01-31,External Feed
UID_38083,USER_ID,HARD_FRAUD,2028-07-05,ML Decision
ACC_974594,ACCOUNT_ID,SPOOFING,2026-12-13,Manual Review
UID_75477,USER_ID,WATCHLIST,2027-07-07,ML Decision
UID_38624,USER_ID,WATCHLIST,2027-01-08,ML Decision
ACC_156020,ACCOUNT_ID,HARD_FRAUD,2026-03-05,ML Decision
UID_12095,USER_ID,VELOCITY_BREACH,2028-03-29,Manual Review
MID_1902,MERCHANT_ID,HARD_FRAUD,2025-12-14,ML Decision
UID_62908,USER_ID,SPOOFING,2026-07-24,Manual Review
187.240.68.45,IP_ADDRESS,WATCHLIST,2026-09-09,Manual Review
UID_39029,USER_ID,WATCHLIST,2026-10-30,Manual Review
152.240.80.90,IP_ADDRESS,SPOOFING,2026-06-21,ML Decision
ACC_156055,ACCOUNT_ID,SANCTIONS,2025-03-19,External Feed
207.1.158.132,IP_ADDRESS,SPOOFING,2027-12-02,Manual Review
CARD_043605,CARD_HASH,HARD_FRAUD,2028-09-17,ML Decision
UID_20443,USER_ID,SPOOFING,2025-05-08,Manual Review
ACC_842228,ACCOUNT_ID,SPOOFING,2026-01-10,Manual Review
MID_5511,MERCHANT_ID,SPOOFING,2026-02-01,ML Decision
ACC_747387,ACCOUNT_ID,SANCTIONS,2028-05-04,External Feed
ACC_580216,ACCOUNT_ID,HARD_FRAUD,2025-11-20,ML Decision
UID_46452,USER_ID,VELOCITY_BREACH,2028-09-17,External Feed
79.121.101.47,IP_ADDRESS,SPOOFING,2027-09-13,ML Decision
UID_72216,USER_ID,HARD_FRAUD,2027-09-18,Compliance
89.115.144.122,IP_ADDRESS,HARD_FRAUD,2028-03-07,External Feed
UID_41316,USER_ID,SPOOFING,2026-03-26,ML Decision
71.90.39.150,IP_ADDRESS,HARD_FRAUD,2028-10-11,ML Decision
UID_42361,USER_ID,WATCHLIST,2027-11-22,ML Decision
157.189.44.125,IP_ADDRESS,SANCTIONS,2028-09-02,Compliance
MID_3801,MERCHANT_ID,SPOOFING,2027-05-14,Manual Review
UID_63887,USER_ID,SANCTIONS,2026-11-25,Manual Review
